hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2024-01-10T03:00:00Z,2.54,2.41,5.0,2.14,5.48,1.42,2.27,19.76,5.38,1.14,0.0,60.16
2024-01-10T04:00:00Z,2.71,3.54,4.88,1.99,6.69,2.55,2.03,19.55,5.09,1.11,0.03,58.84
2024-01-10T05:00:00Z,2.08,1.99,4.7,1.79,4.83,1.03,1.78,19.74,4.74,0.88,0.0,59.81
2024-01-10T06:00:00Z,2.5,1.59,4.69,1.5,4.14,0.58,1.75,20.15,4.26,0.59,0.0,58.84
2024-01-10T07:00:00Z,4.52,1.51,8.36,1.71,3.97,0.51,2.0,15.44,4.56,0.8,0.0,48.07
2024-01-10T08:00:00Z,9.13,4.99,14.04,2.38,8.89,3.39,2.33,7.25,5.79,1.56,0.16,36.02
2024-01-10T09:00:00Z,13.58,5.1,26.77,2.43,9.05,3.97,3.11,4.9,5.91,1.66,1.06,14.54
2024-01-10T10:00:00Z,8.07,2.88,18.39,2.9,6.3,2.09,1.64,8.63,6.55,2.25,0.0,32.12
2024-01-10T11:00:00Z,7.41,4.94,10.73,4.19,8.52,4.07,1.51,8.89,7.7,3.77,0.0,47.42
2024-01-10T12:00:00Z,6.22,3.5,10.1,4.06,6.71,2.31,1.14,12.18,7.46,3.46,0.0,45.4
2024-01-10T13:00:00Z,6.73,5.58,9.68,3.19,9.23,4.43,1.21,12.65,6.12,2.35,0.01,44.72
2024-01-10T14:00:00Z,6.38,4.72,9.47,3.53,8.04,3.75,1.42,14.91,6.72,2.56,0.0,46.12
2024-01-10T15:00:00Z,7.6,5.71,11.51,4.55,9.17,4.54,1.34,13.04,8.06,3.54,0.0,44.33
2024-01-10T16:00:00Z,9.38,5.39,10.15,3.7,9.04,4.08,1.37,10.42,7.08,2.76,0.0,45.73
2024-01-10T17:00:00Z,6.93,1.75,9.02,3.47,4.41,0.82,1.39,15.04,6.68,2.4,0.0,48.84
2024-01-10T18:00:00Z,6.42,1.77,8.99,3.14,4.33,0.69,1.48,16.16,6.32,2.08,0.0,50.17
2024-01-10T19:00:00Z,6.78,3.0,12.95,5.08,6.01,1.94,1.74,15.28,9.26,4.26,0.0,40.36
2024-01-10T20:00:00Z,5.09,1.49,10.05,2.76,4.03,0.41,1.84,18.0,5.98,1.89,0.01,49.33
2024-01-10T21:00:00Z,5.43,4.59,6.17,2.17,7.88,3.32,1.62,16.48,4.86,1.22,0.0,55.48
2024-01-10T22:00:00Z,5.03,2.61,6.62,2.25,5.36,1.47,1.61,16.91,4.94,1.23,0.0,54.72
2024-01-10T23:00:00Z,3.5,2.84,5.32,2.5,5.59,1.66,1.44,17.95,5.47,1.51,0.0,56.2
2024-01-11T00:00:00Z,1.83,1.39,5.11,2.51,3.62,0.23,1.78,21.24,5.46,1.55,0.01,55.19
2024-01-11T01:00:00Z,2.29,1.12,5.83,2.02,3.35,0.06,1.71,21.36,4.89,1.08,0.01,57.78
2024-01-11T02:00:00Z,2.73,1.22,5.7,1.48,3.42,0.15,1.55,20.43,4.14,0.65,0.0,57.25
2024-01-11T03:00:00Z,2.55,1.32,5.25,1.61,3.45,0.23,1.83,21.27,4.19,0.72,0.0,58.3
2024-01-11T04:00:00Z,2.27,1.44,5.47,1.42,3.58,0.42,1.68,21.84,3.94,0.61,0.0,58.57
2024-01-11T05:00:00Z,2.51,1.39,5.18,1.4,3.46,0.32,1.63,22.11,3.72,0.44,0.0,60.49
2024-01-11T06:00:00Z,3.16,1.31,4.64,1.42,3.38,0.32,1.73,20.88,3.57,0.42,0.0,60.4
2024-01-11T07:00:00Z,4.88,1.51,6.46,2.11,3.63,0.37,1.63,18.17,4.58,1.1,0.0,57.25
2024-01-11T08:00:00Z,7.32,1.9,8.25,1.85,4.19,0.67,1.55,17.16,4.27,0.87,0.04,55.35
2024-01-11T09:00:00Z,13.81,2.91,13.18,1.75,5.61,1.99,2.99,9.55,4.13,0.82,0.19,45.57
2024-01-11T10:00:00Z,10.12,4.38,13.26,3.13,7.46,3.15,1.61,10.68,6.35,2.03,0.0,46.06
2024-01-11T11:00:00Z,7.97,7.25,11.42,3.94,11.08,5.74,1.5,13.16,7.25,2.82,0.02,47.11
2024-01-11T12:00:00Z,8.92,6.86,13.45,5.91,10.86,5.25,1.43,12.78,9.6,4.79,0.0,42.18
2024-01-11T13:00:00Z,9.15,5.08,15.34,5.95,8.85,3.45,0.97,15.94,10.33,4.59,0.01,46.05
2024-01-11T14:00:00Z,6.78,4.61,12.8,4.51,8.21,3.42,1.02,19.19,8.53,3.57,0.0,53.86
2024-01-11T15:00:00Z,6.38,3.69,10.17,3.32,7.07,2.13,1.19,19.9,7.23,2.19,0.0,55.74
2024-01-11T16:00:00Z,6.49,3.72,11.23,4.58,7.3,2.26,0.89,19.75,8.89,3.3,0.01,54.09
2024-01-11T17:00:00Z,8.17,3.53,11.05,6.16,7.33,1.93,1.28,16.54,11.02,4.65,0.0,51.12
2024-01-11T18:00:00Z,6.64,4.38,10.39,5.68,8.06,2.68,1.22,16.58,10.22,4.26,0.0,50.74
2024-01-11T19:00:00Z,4.99,4.3,10.33,5.08,8.07,2.72,1.69,18.44,9.36,3.84,0.0,49.86
2024-01-11T20:00:00Z,4.59,2.67,8.8,3.81,5.53,1.32,1.1,20.13,7.41,2.51,0.0,57.5
2024-01-11T21:00:00Z,5.15,4.94,9.15,5.18,8.8,3.38,1.07,18.77,9.4,4.22,0.0,58.93
2024-01-11T22:00:00Z,5.01,6.7,9.24,3.21,10.99,4.83,0.84,17.63,6.81,2.14,0.0,57.75
2024-01-11T23:00:00Z,3.88,3.01,7.9,3.25,6.32,1.62,1.13,20.84,7.15,2.0,0.0,60.13
2024-01-12T00:00:00Z,3.77,3.69,7.12,3.0,7.24,2.25,1.05,20.33,6.33,1.84,0.03,61.42
2024-01-12T01:00:00Z,2.91,3.65,7.28,3.61,7.42,2.16,1.14,21.47,7.42,2.33,0.0,59.19
2024-01-12T02:00:00Z,2.87,3.85,5.88,3.49,7.49,2.11,1.15,21.95,7.15,2.15,0.0,61.2
2024-01-12T03:00:00Z,3.35,3.83,6.01,2.96,7.27,2.3,1.06,20.8,6.37,1.62,0.0,62.62
2024-01-12T04:00:00Z,3.06,3.6,6.43,2.98,7.31,2.04,1.3,19.86,6.36,1.67,0.0,60.46
2024-01-12T05:00:00Z,2.89,3.53,6.68,3.45,6.92,1.93,1.27,20.76,7.11,2.03,0.0,60.69
2024-01-12T06:00:00Z,3.56,3.44,8.07,4.16,6.7,1.5,1.25,19.87,7.76,2.62,0.02,58.44
2024-01-12T07:00:00Z,4.37,2.98,10.31,2.84,6.23,1.28,1.27,19.25,6.2,1.61,0.0,54.78
2024-01-12T08:00:00Z,6.58,2.79,11.12,3.41,5.82,1.09,1.58,16.36,6.85,2.0,0.0,51.3
2024-01-12T09:00:00Z,9.84,3.68,13.42,3.73,7.14,2.15,1.47,11.59,7.65,2.21,0.0,45.1
2024-01-12T10:00:00Z,7.6,9.52,13.12,3.14,14.97,6.87,1.44,13.17,6.55,1.79,0.0,44.52
2024-01-12T11:00:00Z,6.64,4.97,13.82,3.04,8.59,3.06,1.48,13.9,6.3,2.03,0.01,42.6
2024-01-12T12:00:00Z,4.51,4.11,8.79,2.6,7.28,2.43,1.54,17.27,5.42,1.49,0.02,49.3
2024-01-12T13:00:00Z,5.2,2.84,8.64,3.65,5.32,1.28,1.41,17.46,6.74,2.51,0.03,50.42
2024-01-12T14:00:00Z,11.43,6.94,9.88,4.04,10.34,5.71,1.56,8.48,7.06,3.08,0.01,46.92
2024-01-12T15:00:00Z,11.26,10.97,18.2,9.92,15.83,8.98,1.72,7.63,15.45,8.31,0.08,27.16
2024-01-12T16:00:00Z,11.86,11.09,20.76,16.81,15.96,8.89,1.77,6.73,25.81,14.53,0.02,22.73
2024-01-12T17:00:00Z,15.69,15.63,27.7,16.36,22.05,12.08,1.84,2.23,25.8,14.15,0.01,7.93
2024-01-12T18:00:00Z,13.94,18.37,21.66,16.71,25.66,13.45,2.51,3.79,26.6,14.07,0.0,17.97
2024-01-12T19:00:00Z,16.61,20.91,20.56,16.37,29.67,14.4,4.07,2.34,25.98,13.78,0.02,20.79
2024-01-12T20:00:00Z,12.71,23.97,15.81,17.93,35.28,18.79,2.62,3.12,30.29,14.41,0.07,30.97
2024-01-12T21:00:00Z,7.97,22.28,11.22,19.46,32.39,16.63,2.03,6.1,33.03,15.98,0.0,40.25
2024-01-12T22:00:00Z,9.06,28.51,11.3,21.82,44.09,19.85,2.37,3.2,37.68,17.44,0.0,36.08
2024-01-12T23:00:00Z,8.2,28.85,10.73,21.91,44.68,19.72,2.43,3.58,38.52,17.52,0.0,38.73
2024-01-13T00:00:00Z,10.58,34.64,14.66,26.45,54.29,25.15,1.44,0.42,46.75,21.51,0.03,26.41
2024-01-13T01:00:00Z,6.09,25.63,16.42,27.18,38.33,17.51,1.77,8.05,48.0,21.82,0.18,22.78
2024-01-13T02:00:00Z,5.42,19.53,8.84,18.39,27.35,12.9,1.9,12.33,31.38,14.34,0.0,50.5
2024-01-13T03:00:00Z,3.06,15.79,8.37,15.31,22.26,11.47,2.02,14.15,24.33,12.06,0.0,55.07
2024-01-13T04:00:00Z,2.25,10.19,6.14,10.44,14.88,7.36,2.06,15.13,16.59,8.12,0.0,56.57
2024-01-13T05:00:00Z,4.14,7.43,7.6,7.13,11.41,5.7,1.83,13.39,11.67,5.42,0.0,54.98
2024-01-13T06:00:00Z,4.6,6.18,8.83,5.49,9.68,5.12,1.71,13.62,9.27,4.46,0.0,54.33
2024-01-13T07:00:00Z,4.73,3.16,12.75,6.57,6.15,2.44,1.46,13.75,10.74,5.68,0.21,45.26
2024-01-13T08:00:00Z,12.83,1.87,13.54,2.64,4.65,1.09,2.91,3.83,5.55,1.61,0.0,45.35
2024-01-13T09:00:00Z,15.99,2.04,13.8,1.86,5.14,1.06,3.41,3.4,4.78,0.86,0.01,47.82
2024-01-13T10:00:00Z,12.91,3.68,14.68,2.52,7.11,2.64,2.56,5.62,5.61,1.55,0.0,44.63
2024-01-13T11:00:00Z,10.23,4.9,12.37,3.6,8.12,3.38,2.24,8.58,6.98,2.45,0.05,49.44
2024-01-13T12:00:00Z,6.98,6.07,10.74,4.62,8.85,4.01,1.4,13.3,8.3,3.04,0.0,50.87
2024-01-13T13:00:00Z,7.58,7.9,10.15,5.9,10.58,4.94,1.03,10.89,9.75,4.0,0.02,44.9
2024-01-13T14:00:00Z,16.05,9.99,10.82,5.89,14.17,7.22,0.98,7.18,9.7,3.91,0.0,44.35
2024-01-13T15:00:00Z,17.92,9.22,10.35,6.25,13.24,6.83,1.45,7.16,10.12,4.52,0.0,49.6
2024-01-13T16:00:00Z,12.73,9.36,11.36,7.03,13.63,7.29,0.88,11.62,11.04,5.46,0.01,49.54
2024-01-13T17:00:00Z,14.45,11.6,12.77,8.36,16.47,9.43,1.46,6.7,13.34,6.75,0.01,49.77
2024-01-13T18:00:00Z,23.94,12.6,11.08,7.33,17.97,10.59,4.16,1.62,12.08,5.95,0.01,52.26
2024-01-13T19:00:00Z,19.56,13.33,10.67,7.53,19.04,11.18,2.9,2.38,12.14,6.15,0.01,49.21
2024-01-13T20:00:00Z,13.41,17.39,12.92,10.48,24.16,13.87,1.55,3.13,16.73,8.74,0.0,45.64
2024-01-13T21:00:00Z,11.39,18.16,11.81,13.28,25.14,14.52,1.81,2.23,20.83,10.87,0.0,46.03
2024-01-13T22:00:00Z,8.81,19.1,10.55,13.72,26.49,15.1,1.65,3.33,20.93,11.74,0.01,46.0
2024-01-13T23:00:00Z,7.5,18.47,10.17,11.92,25.31,14.72,1.63,3.91,18.43,10.22,0.0,49.65
2024-01-14T00:00:00Z,6.98,15.29,12.85,11.9,22.01,11.44,1.68,6.54,18.7,10.23,0.01,41.77
2024-01-14T01:00:00Z,4.74,17.36,8.58,11.12,24.51,13.12,1.38,8.61,17.61,9.17,0.0,50.85
2024-01-14T02:00:00Z,3.69,14.23,7.33,9.75,20.62,10.52,1.58,10.23,16.23,7.8,0.0,53.17
2024-01-14T03:00:00Z,2.51,6.73,6.47,6.53,10.78,4.24,1.55,14.86,11.36,4.86,0.0,56.0
2024-01-14T04:00:00Z,2.34,4.66,5.77,4.66,8.16,2.8,1.69,16.34,7.97,3.19,0.01,56.92
2024-01-14T05:00:00Z,3.06,4.64,6.03,4.04,7.55,3.23,1.4,15.69,7.17,2.67,0.0,59.98
2024-01-14T06:00:00Z,6.39,4.99,7.61,2.78,7.61,3.57,1.9,10.45,5.45,1.49,0.01,58.41
2024-01-14T07:00:00Z,7.91,2.08,5.94,1.81,4.95,1.21,2.02,10.21,4.22,0.54,0.0,61.56
2024-01-14T08:00:00Z,7.27,1.63,7.24,1.76,4.46,0.74,2.25,11.79,4.3,0.64,0.01,56.91
2024-01-14T09:00:00Z,8.81,2.92,12.63,3.8,5.95,1.96,2.11,7.15,7.47,2.7,0.01,32.0
2024-01-14T10:00:00Z,8.66,6.04,17.25,4.7,10.41,4.7,2.86,6.07,8.7,3.76,0.0,34.93
2024-01-14T11:00:00Z,8.32,4.3,11.8,3.67,7.52,3.12,2.29,11.09,7.05,2.75,0.0,50.22
2024-01-14T12:00:00Z,4.42,3.66,8.86,2.88,5.62,2.07,1.54,17.76,5.49,1.59,0.01,56.04
2024-01-14T13:00:00Z,3.9,3.82,6.97,2.9,5.36,1.85,0.91,18.92,5.14,1.5,0.01,57.88
2024-01-14T14:00:00Z,6.29,5.8,9.67,4.95,8.73,3.85,0.73,18.7,8.24,3.4,0.02,56.33
2024-01-14T15:00:00Z,6.74,6.1,9.33,5.17,9.14,4.48,0.99,18.33,8.34,3.51,0.0,60.04
2024-01-14T16:00:00Z,8.97,6.18,12.05,6.35,9.6,5.09,0.95,13.26,10.28,5.13,0.0,53.89
2024-01-14T17:00:00Z,8.45,6.48,11.17,6.53,10.09,5.27,1.32,11.93,10.28,5.75,0.0,53.8
2024-01-14T18:00:00Z,7.48,12.55,17.86,9.51,15.61,11.26,1.21,9.41,14.21,8.68,0.15,34.9
2024-01-14T19:00:00Z,6.17,21.23,10.93,9.54,25.68,19.07,1.57,7.8,14.71,8.37,0.0,39.46
2024-01-14T20:00:00Z,4.76,4.52,8.03,6.32,7.55,3.39,1.82,11.03,10.31,4.95,0.01,44.12
2024-01-14T21:00:00Z,5.57,5.31,8.51,5.04,8.54,3.81,2.51,10.49,8.52,3.64,0.0,46.55
2024-01-14T22:00:00Z,4.16,4.17,8.5,5.09,7.01,2.98,2.03,12.26,8.46,3.41,0.0,48.93
2024-01-14T23:00:00Z,5.53,5.92,13.06,4.91,9.52,4.73,2.17,8.42,8.77,3.54,0.02,42.03
2024-01-15T00:00:00Z,5.58,6.93,9.91,6.28,10.87,5.86,2.22,7.11,10.31,5.21,0.0,42.11
2024-01-15T01:00:00Z,4.62,5.2,8.17,5.63,8.57,3.94,2.83,8.26,9.59,4.51,0.0,46.87
2024-01-15T02:00:00Z,4.78,11.91,8.7,5.28,15.27,10.8,2.0,8.61,9.1,4.02,0.0,43.83
2024-01-15T03:00:00Z,4.36,7.23,9.17,7.72,11.42,5.84,2.4,8.5,12.53,6.77,0.02,39.79
2024-01-15T04:00:00Z,3.27,10.94,8.6,7.57,14.24,9.76,2.48,9.17,12.29,6.68,0.0,44.8
2024-01-15T05:00:00Z,2.88,20.82,7.54,5.61,22.62,18.94,2.44,10.46,9.56,4.64,0.0,42.79
2024-01-15T06:00:00Z,9.33,12.82,10.0,2.74,14.82,11.36,3.95,5.68,5.08,1.44,0.04,40.24
2024-01-15T07:00:00Z,12.38,1.89,11.98,2.1,4.25,0.65,4.48,4.27,4.15,0.66,0.07,40.4
2024-01-15T08:00:00Z,12.49,1.76,30.79,2.05,4.2,0.61,4.9,3.05,4.36,0.77,5.53,5.2
2024-01-15T09:00:00Z,14.03,1.88,24.56,2.33,4.48,0.6,5.07,1.35,4.71,1.03,1.11,13.63
2024-01-15T10:00:00Z,9.12,4.23,14.2,10.16,6.53,3.02,3.19,7.77,17.0,8.28,0.01,36.66
2024-01-15T11:00:00Z,7.21,3.25,12.94,7.03,4.95,1.73,3.13,12.9,10.77,5.42,0.01,40.27
2024-01-15T12:00:00Z,5.65,2.35,9.34,4.81,2.91,0.04,2.44,20.43,7.65,2.65,0.02,47.99
2024-01-15T13:00:00Z,3.75,3.44,8.27,3.17,3.8,0.29,1.47,26.63,3.93,0.95,0.07,50.83
2024-01-15T14:00:00Z,5.5,3.19,8.44,3.04,3.51,0.06,1.03,27.89,3.59,0.64,0.0,54.48
2024-01-15T15:00:00Z,7.38,3.2,10.23,3.25,3.52,0.0,0.81,29.91,3.94,0.86,0.06,52.79
2024-01-15T16:00:00Z,9.29,3.43,14.78,3.42,3.79,0.17,0.42,26.25,4.43,1.2,0.01,45.09
2024-01-15T17:00:00Z,28.26,5.01,17.64,5.63,6.48,1.98,7.19,8.33,8.34,3.03,0.05,35.97
2024-01-15T18:00:00Z,37.9,8.36,20.65,4.61,12.08,5.6,10.81,0.19,7.34,2.24,0.48,31.58
2024-01-15T19:00:00Z,38.47,9.79,14.93,5.88,14.16,7.6,13.64,0.0,9.14,3.4,0.0,41.88
2024-01-15T20:00:00Z,26.92,9.33,15.93,6.65,14.57,6.87,5.73,0.0,10.68,4.36,0.01,38.65
2024-01-15T21:00:00Z,24.22,9.51,13.24,8.15,14.33,7.22,5.8,0.03,13.11,6.2,0.0,39.16
2024-01-15T22:00:00Z,18.06,9.53,14.07,8.28,14.43,7.3,3.37,0.42,13.67,6.17,0.0,34.48
2024-01-15T23:00:00Z,16.01,11.55,17.07,8.4,17.04,9.89,3.06,0.78,14.09,6.6,0.0,27.6
2024-01-16T00:00:00Z,10.96,7.6,14.79,7.18,11.41,5.71,2.31,5.97,11.64,5.26,0.0,26.93
2024-01-16T01:00:00Z,8.64,8.69,17.85,13.76,13.19,6.87,1.95,7.78,22.69,11.82,0.0,15.44
2024-01-16T02:00:00Z,6.82,7.57,20.03,15.56,11.2,5.94,2.28,10.86,24.98,13.8,0.04,6.84
2024-01-16T03:00:00Z,7.36,6.24,14.11,8.91,9.46,4.28,1.9,13.04,14.38,7.43,0.0,21.84
2024-01-16T04:00:00Z,9.04,6.65,16.98,10.66,10.13,4.41,2.12,10.09,17.21,9.17,0.0,15.13
2024-01-16T05:00:00Z,11.23,7.34,20.3,10.13,11.21,5.44,2.03,6.33,16.13,8.52,0.0,15.87
2024-01-16T06:00:00Z,13.58,7.27,24.72,11.79,11.19,5.47,2.68,2.85,19.0,10.44,0.0,1.14
2024-01-16T07:00:00Z,14.84,5.65,23.28,9.32,8.89,3.85,4.17,2.02,15.34,8.02,0.28,5.25
2024-01-16T08:00:00Z,23.59,5.33,26.58,10.04,8.64,3.73,9.09,0.1,16.1,8.64,0.24,1.39
2024-01-16T09:00:00Z,24.8,6.57,28.74,10.09,10.55,5.15,10.31,0.07,16.68,8.83,0.28,0.18
2024-01-16T10:00:00Z,20.61,7.77,23.73,8.0,11.28,6.11,6.48,0.2,13.82,6.56,0.25,9.31
2024-01-16T11:00:00Z,16.66,5.08,23.91,8.64,8.18,3.49,4.71,3.55,14.09,7.24,0.3,12.68
2024-01-16T12:00:00Z,16.82,6.66,17.51,6.59,10.02,4.55,4.39,5.32,11.07,4.95,0.01,30.98
2024-01-16T13:00:00Z,15.62,7.3,13.51,7.49,10.18,4.6,3.44,7.92,12.46,5.41,0.07,35.09
2024-01-16T14:00:00Z,13.73,5.41,22.13,8.07,7.31,2.6,2.39,16.43,12.92,5.59,0.6,22.56
2024-01-16T15:00:00Z,13.6,7.79,18.91,6.86,10.62,4.99,2.32,16.57,11.07,4.76,0.23,30.06
2024-01-16T16:00:00Z,17.59,7.02,18.2,6.82,9.34,4.52,3.3,11.19,11.54,4.68,0.05,38.0
2024-01-16T17:00:00Z,19.94,6.47,16.16,6.25,9.52,4.41,4.36,7.4,10.53,4.53,0.0,42.21
2024-01-16T18:00:00Z,18.56,7.25,16.36,7.67,10.91,5.24,3.93,5.53,13.2,6.22,0.0,41.49
2024-01-16T19:00:00Z,13.39,8.07,15.87,8.01,12.35,6.24,2.72,9.2,13.17,6.75,0.0,38.59
2024-01-16T20:00:00Z,9.8,6.77,12.27,7.2,10.38,5.14,2.18,11.86,11.91,5.64,0.0,42.41
2024-01-16T21:00:00Z,8.67,7.27,10.78,7.46,11.05,5.58,2.38,13.79,12.36,6.0,0.0,43.63
2024-01-16T22:00:00Z,7.69,7.03,12.57,8.45,10.64,5.36,1.76,14.94,13.64,6.9,0.0,37.05
2024-01-16T23:00:00Z,7.03,7.6,13.74,9.78,11.41,5.94,2.04,14.83,15.64,8.39,0.0,33.19
2024-01-17T00:00:00Z,6.27,8.06,13.68,10.75,12.37,6.44,1.98,14.28,17.64,9.35,0.0,35.47
2024-01-17T01:00:00Z,6.14,7.84,12.03,11.15,11.85,6.11,2.08,13.88,18.31,9.63,0.0,37.71
2024-01-17T02:00:00Z,5.37,7.14,10.67,9.73,11.08,5.52,1.74,16.62,15.64,8.23,0.0,39.58
2024-01-17T03:00:00Z,5.02,7.06,10.11,8.9,10.59,5.44,1.57,15.88,13.95,7.68,0.0,41.49
2024-01-17T04:00:00Z,5.33,7.05,9.06,8.21,10.68,5.51,1.62,15.48,13.27,6.98,0.0,44.45
2024-01-17T05:00:00Z,6.72,7.1,8.99,7.04,10.71,5.6,1.95,12.82,11.31,5.78,0.01,45.32
2024-01-17T06:00:00Z,7.81,6.79,14.98,8.05,10.37,5.38,1.75,9.1,13.04,6.79,0.01,25.82
2024-01-17T07:00:00Z,10.83,9.43,27.48,9.22,13.71,7.75,2.17,2.12,14.4,8.1,1.09,4.3
2024-01-17T08:00:00Z,12.97,12.52,26.8,10.46,18.38,10.05,2.87,1.17,16.77,9.18,1.2,6.12
2024-01-17T09:00:00Z,14.44,12.45,22.58,10.34,18.21,9.44,3.47,0.07,16.59,8.87,0.23,11.03
2024-01-17T10:00:00Z,11.3,7.72,18.68,8.06,12.06,5.57,2.86,2.21,14.54,6.45,0.01,21.98
2024-01-17T11:00:00Z,11.19,8.22,12.64,6.79,11.48,6.62,3.17,3.66,11.64,5.12,0.05,31.79
2024-01-17T12:00:00Z,8.16,5.5,8.03,5.35,8.15,3.37,2.12,11.14,8.87,3.66,0.01,38.76
2024-01-17T13:00:00Z,7.9,5.73,7.26,3.51,7.75,3.24,1.79,15.26,5.81,1.89,0.02,46.64
2024-01-17T14:00:00Z,8.13,5.18,7.06,7.21,6.24,2.52,1.59,17.67,11.81,5.32,0.02,47.4
2024-01-17T15:00:00Z,11.19,5.71,8.39,4.36,6.56,2.67,1.5,15.95,6.35,2.38,0.08,45.65
2024-01-17T16:00:00Z,17.93,6.52,14.99,7.81,7.69,3.14,1.9,8.12,12.72,5.55,0.02,32.3
2024-01-17T17:00:00Z,24.31,8.5,21.77,7.35,11.53,4.9,4.62,1.74,11.86,5.54,0.23,13.84
2024-01-17T18:00:00Z,51.56,12.79,33.74,9.4,19.14,9.43,30.14,0.0,15.06,7.48,1.69,1.82
2024-01-17T19:00:00Z,53.13,16.37,33.04,14.46,24.47,13.24,37.67,0.0,23.34,12.28,0.16,0.0
2024-01-17T20:00:00Z,34.97,20.55,35.48,16.82,30.7,17.02,16.09,0.0,27.01,14.89,0.84,0.0
2024-01-17T21:00:00Z,29.6,21.0,40.14,20.6,31.16,17.61,12.07,0.0,34.26,18.84,5.7,0.0
2024-01-17T22:00:00Z,22.25,14.01,34.05,20.45,21.25,11.44,7.6,0.0,33.54,18.8,0.45,0.0
2024-01-17T23:00:00Z,19.01,11.58,31.51,17.67,17.36,9.14,6.63,0.0,28.88,16.17,3.07,2.01
2024-01-18T00:00:00Z,12.54,9.86,20.84,15.25,15.17,7.45,3.64,0.04,24.04,13.57,0.02,1.71
2024-01-18T01:00:00Z,8.77,9.34,20.03,15.8,14.24,7.27,3.81,2.73,25.56,14.03,0.0,2.12
2024-01-18T02:00:00Z,7.27,6.47,20.68,15.2,9.97,4.7,3.27,5.01,23.87,13.72,0.09,3.77
2024-01-18T03:00:00Z,5.92,5.06,19.2,12.91,7.92,3.43,3.07,7.08,20.62,11.7,0.13,6.02
2024-01-18T04:00:00Z,7.48,2.91,12.33,10.09,4.91,1.12,3.58,6.83,15.97,8.96,0.0,18.28
2024-01-18T05:00:00Z,4.34,2.52,13.55,9.07,4.42,0.78,3.36,10.62,15.11,7.84,0.04,13.48
2024-01-18T06:00:00Z,7.56,4.32,12.35,6.41,6.91,2.63,3.51,5.53,10.97,5.22,0.0,19.84
2024-01-18T07:00:00Z,14.17,8.99,27.62,8.21,13.54,7.46,5.65,0.3,13.35,6.87,3.87,1.02
2024-01-18T08:00:00Z,15.87,9.36,40.47,13.6,14.05,8.02,5.43,0.0,21.49,12.33,24.51,0.0
2024-01-18T09:00:00Z,17.63,8.51,26.34,8.83,12.86,7.27,7.09,0.0,14.38,7.92,0.65,6.56
2024-01-18T10:00:00Z,12.63,11.19,22.15,8.36,15.14,9.49,4.5,2.04,13.57,7.21,0.02,12.45
2024-01-18T11:00:00Z,10.43,7.43,20.12,6.34,10.62,5.5,3.21,8.93,10.67,5.05,0.01,22.32
2024-01-18T12:00:00Z,10.55,4.95,20.11,6.09,6.75,2.71,2.41,12.71,9.72,4.39,0.03,25.21
2024-01-18T13:00:00Z,8.22,6.05,19.75,6.33,7.11,2.83,1.54,17.03,10.21,4.49,0.09,24.5
2024-01-18T14:00:00Z,7.26,5.98,15.08,5.23,6.76,2.64,0.74,22.31,8.17,3.54,0.06,34.23
2024-01-18T15:00:00Z,9.18,4.9,13.27,4.01,5.49,1.46,0.52,23.94,5.83,2.09,0.02,38.89
2024-01-18T16:00:00Z,13.95,5.4,15.74,4.23,6.1,2.14,0.67,17.81,6.06,2.31,0.3,36.07
2024-01-18T17:00:00Z,18.38,7.71,16.66,5.77,10.25,4.78,1.59,8.82,8.79,3.6,0.18,35.23
2024-01-18T18:00:00Z,32.85,10.01,22.27,6.6,14.25,8.18,5.45,0.0,10.42,5.0,0.19,28.06
2024-01-18T19:00:00Z,24.04,14.0,24.69,8.93,19.93,12.22,3.53,0.1,13.84,7.77,0.03,26.93
2024-01-18T20:00:00Z,16.72,12.5,16.34,9.32,17.38,11.24,2.38,1.48,14.42,8.0,0.0,39.59
2024-01-18T21:00:00Z,14.03,14.81,12.77,7.61,19.07,13.52,2.38,2.65,12.34,6.48,0.0,42.43
2024-01-18T22:00:00Z,12.51,8.45,11.66,6.58,12.55,7.19,2.44,3.03,11.07,5.47,0.0,44.77
2024-01-18T23:00:00Z,9.74,6.18,14.13,12.17,9.65,4.98,2.31,6.18,20.25,11.0,0.01,35.61
2024-01-19T00:00:00Z,6.87,4.9,17.22,11.22,8.4,3.9,2.2,9.52,17.95,10.07,1.29,24.35
2024-01-19T01:00:00Z,4.11,3.49,11.05,8.83,6.67,2.32,1.99,13.01,14.45,7.89,0.0,31.37
2024-01-19T02:00:00Z,3.22,3.47,9.52,4.41,6.46,2.05,2.17,13.54,8.42,3.58,0.0,47.01
2024-01-19T03:00:00Z,2.88,2.92,7.58,3.21,5.77,1.53,1.9,13.52,6.79,2.14,0.01,49.95
2024-01-19T04:00:00Z,4.11,2.41,5.35,2.66,5.13,0.96,2.43,12.19,5.69,1.51,0.0,52.71
