hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,no2_whetstone_way_whetstone,pm25_whetstone_way_whetstone,no2_cobden_primary_school_loughborough,pm25_cobden_primary_school_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough,pm10_whetstone_way_whetstone,pm1_whetstone_way_whetstone,no_whetstone_way_whetstone,o3_whetstone_way_whetstone,pm10_cobden_primary_school_loughborough,pm1_cobden_primary_school_loughborough,no_cobden_primary_school_loughborough,o3_cobden_primary_school_loughborough
2026-02-24T12:00:00Z,5.47,1.7,1.21,3.76,20.12,21.68,,,,,3.29,0.11,0.76,9.77,6.63,1.68,0.0,69.19,34.2,17.99,0.0,54.32,,,,,,,,
2026-02-24T13:00:00Z,5.53,1.76,1.3,3.38,12.24,14.79,,,,,2.86,0.04,0.46,10.28,5.54,1.44,0.0,74.1,23.43,12.28,0.0,65.54,,,,,,,,
2026-02-24T14:00:00Z,3.76,2.26,1.3,3.11,5.76,5.36,,,,,2.77,0.17,0.34,12.98,4.76,1.21,0.0,77.55,7.44,3.41,0.0,76.38,,,,,,,,
2026-02-24T15:00:00Z,6.79,2.34,4.75,3.67,15.12,3.7,,,,,2.85,0.13,0.28,14.62,5.58,1.88,0.0,73.43,4.97,1.87,0.0,73.58,,,,,,,,
2026-02-24T16:00:00Z,5.94,2.89,3.12,4.53,23.92,16.89,,,,,3.21,0.53,0.21,12.87,6.78,2.63,0.0,79.05,26.12,13.38,0.0,62.64,,,,,,,,
2026-02-24T17:00:00Z,10.63,3.21,8.96,4.58,22.11,5.67,,,,,4.4,1.22,0.44,14.21,6.94,2.74,0.0,68.93,8.47,3.9,0.0,67.1,,,,,,,,
2026-02-24T18:00:00Z,12.66,3.15,15.18,5.14,24.88,4.35,,,,,4.82,1.55,0.54,8.73,8.09,3.33,0.0,60.56,6.56,2.9,0.0,57.53,,,,,,,,
2026-02-24T19:00:00Z,11.23,4.27,22.34,7.53,30.4,5.5,,,,,6.95,2.87,0.45,8.53,11.95,5.78,0.0,48.06,8.68,4.47,0.0,46.08,,,,,,,,
2026-02-24T20:00:00Z,9.13,4.89,24.63,9.23,26.62,6.12,,,,,8.04,3.74,0.41,9.77,14.47,7.33,0.27,41.63,9.57,5.2,0.0,46.79,,,,,,,,
2026-02-24T21:00:00Z,7.88,4.52,25.94,11.76,33.45,6.5,,,,,7.62,3.21,0.41,7.94,18.09,9.64,2.7,33.51,10.02,5.75,0.0,34.21,,,,,,,,
2026-02-24T22:00:00Z,9.02,5.64,24.71,10.73,33.5,6.85,,,,,9.45,4.37,0.49,4.03,16.9,8.85,1.28,31.46,10.35,6.11,0.0,23.89,,,,,,,,
2026-02-24T23:00:00Z,7.96,4.78,18.57,8.48,27.79,4.72,,,,,8.38,3.65,0.36,3.87,14.16,6.8,1.41,33.36,7.98,3.84,0.0,27.1,,,,,,,,
2026-02-25T00:00:00Z,7.02,5.27,17.27,8.01,23.88,4.96,,,,,9.04,4.09,0.56,3.74,13.32,6.72,3.04,27.37,8.53,4.36,0.0,24.39,,,,,,,,
2026-02-25T01:00:00Z,5.85,5.71,19.73,9.15,22.61,6.89,,,,,9.63,4.63,0.44,3.29,14.2,7.96,8.18,14.46,10.71,6.25,0.0,14.04,,,,,,,,
2026-02-25T02:00:00Z,5.69,7.76,25.21,11.61,23.47,7.08,,,,,12.07,6.33,0.41,1.43,16.87,10.25,2.89,2.76,10.58,6.52,0.0,10.68,,,,,,,,
2026-02-25T03:00:00Z,4.96,9.88,19.82,11.75,24.3,7.62,,,,,14.81,7.81,0.59,1.23,17.43,9.75,3.26,16.04,11.67,6.87,0.0,8.92,,,,,,,,
2026-02-25T04:00:00Z,5.25,11.84,14.64,16.44,22.73,12.35,,,,,17.16,9.25,0.49,1.41,23.62,13.38,3.54,25.42,17.8,11.29,0.0,8.73,,,,,,,,
2026-02-25T05:00:00Z,4.97,13.35,10.86,17.27,20.4,14.56,,,,,19.12,9.98,0.51,0.62,25.04,13.99,1.9,19.04,21.27,13.01,0.0,9.97,,,,,,,,
2026-02-25T06:00:00Z,5.05,12.24,13.34,16.06,20.4,13.33,,,,,17.91,9.25,0.53,0.5,23.03,12.97,3.54,20.53,19.76,11.97,0.0,10.1,,,,,,,,
2026-02-25T07:00:00Z,6.46,12.62,17.03,16.11,17.47,11.9,,,,,18.33,9.61,1.15,0.12,23.26,12.92,2.9,20.89,17.48,10.81,0.0,17.57,,,,,,,,
2026-02-25T08:00:00Z,8.47,11.57,30.01,16.47,21.95,11.89,,,,,17.02,8.81,1.59,0.0,24.25,13.0,0.63,4.09,17.39,10.51,0.0,7.72,,,,,,,,
2026-02-25T09:00:00Z,10.59,10.2,15.31,14.49,22.2,16.38,,,,,15.09,7.94,2.83,0.0,21.15,11.45,0.53,26.01,24.57,14.51,0.0,18.63,,,,,,,,
2026-02-25T10:00:00Z,7.35,9.24,7.26,13.78,11.92,20.01,,,,,13.99,7.37,1.15,0.21,20.21,11.03,0.16,33.82,31.46,16.7,0.0,31.08,,,,,,,,
2026-02-25T11:00:00Z,6.33,8.19,2.48,12.76,39.35,54.59,,,,,12.46,6.29,0.71,3.21,18.75,10.38,0.24,49.53,84.87,47.16,0.0,16.06,,,,,,,,
2026-02-25T12:00:00Z,5.6,5.55,1.99,11.47,49.9,56.26,,,,,8.58,3.62,0.55,8.8,17.11,9.19,0.0,60.33,88.66,46.92,0.0,15.62,,,,,,,,
2026-02-25T13:00:00Z,6.91,5.21,4.72,9.57,71.79,75.79,,,,,7.75,3.25,0.75,9.25,14.25,7.01,0.0,66.8,119.32,64.03,3.9,6.95,,,,,,,,
2026-02-25T14:00:00Z,6.79,4.63,7.43,8.87,17.58,13.69,,,,,6.32,2.27,0.59,10.13,13.39,6.3,0.0,68.58,20.88,11.81,0.0,59.73,,,,,,,,
2026-02-25T15:00:00Z,7.31,3.77,4.02,6.11,21.71,17.98,,,,,4.57,1.31,0.36,11.56,9.31,3.89,0.0,79.58,28.29,14.84,0.0,67.82,,,,,,,,
2026-02-25T16:00:00Z,12.23,3.86,6.18,5.89,39.29,10.59,,,,,5.42,1.72,0.29,10.44,8.56,3.94,0.0,78.74,15.57,8.77,0.0,48.99,,,,,,,,
2026-02-25T17:00:00Z,13.92,3.76,14.12,6.84,28.93,7.59,,,,,5.73,1.94,0.41,8.36,10.53,4.82,0.0,70.04,11.24,6.0,0.0,56.17,,,,,,,,
2026-02-25T18:00:00Z,13.62,4.85,16.08,6.65,30.26,5.15,,,,,7.7,3.37,0.45,6.33,10.47,4.7,0.3,61.14,7.85,4.39,0.0,51.7,,,,,,,,
2026-02-25T19:00:00Z,11.91,5.38,20.42,7.25,31.18,5.52,,,,,8.74,3.96,0.48,5.62,11.61,6.01,0.0,52.55,8.65,4.65,0.0,37.31,,,,,,,,
2026-02-25T20:00:00Z,8.89,5.15,13.69,7.92,25.56,5.51,,,,,8.58,3.98,0.4,8.78,12.54,6.51,0.02,60.0,8.73,4.77,0.0,47.38,,,,,,,,
2026-02-25T21:00:00Z,7.58,5.63,15.61,8.76,20.75,6.55,,,,,9.37,4.53,0.47,9.67,13.65,7.33,0.59,54.52,10.03,5.89,0.0,49.29,,,,,,,,
2026-02-25T22:00:00Z,7.06,5.6,12.67,9.36,20.54,6.48,,,,,9.22,4.6,0.51,9.55,14.44,7.68,0.0,53.83,10.12,5.85,0.0,48.06,,,,,,,,
2026-02-25T23:00:00Z,5.91,4.56,9.99,8.5,16.37,5.6,,,,,7.96,3.37,0.3,12.43,13.34,7.06,0.0,57.25,9.15,4.96,0.0,56.38,,,,,,,,
2026-02-26T00:00:00Z,5.96,5.02,6.98,7.66,16.19,5.57,,,,,8.6,4.01,0.33,12.2,12.15,6.45,2.14,64.78,8.81,4.93,0.0,60.44,,,,,,,,
2026-02-26T01:00:00Z,4.93,4.07,5.96,6.73,12.3,4.22,,,,,7.48,2.97,0.24,12.62,11.0,5.67,0.0,65.93,7.19,3.56,0.0,64.14,,,,,,,,
2026-02-26T02:00:00Z,4.4,3.02,5.62,5.43,11.06,3.01,,,,,6.11,1.96,0.39,13.4,9.27,4.23,2.06,68.23,5.63,2.01,0.0,66.51,,,,,,,,
2026-02-26T03:00:00Z,4.41,3.37,5.45,5.2,11.3,3.17,,,,,6.64,2.33,0.63,12.91,9.05,4.07,2.73,66.17,6.0,2.32,0.0,66.87,,,,,,,,
2026-02-26T04:00:00Z,3.6,2.0,4.64,2.99,9.97,1.93,,,,,5.11,0.98,0.57,15.16,6.5,1.78,1.09,73.24,4.34,0.92,0.0,70.56,,,,,,,,
2026-02-26T05:00:00Z,3.88,1.57,4.85,2.59,10.0,1.23,,,,,4.48,0.63,0.49,15.89,5.93,1.49,3.24,76.07,3.52,0.19,0.0,72.89,,,,,,,,
2026-02-26T06:00:00Z,4.85,1.98,7.41,2.7,15.42,9.62,,,,,5.15,0.94,0.62,13.7,6.36,1.52,3.59,72.63,15.15,8.36,0.0,59.74,,,,,,,,
2026-02-26T07:00:00Z,6.96,2.34,13.22,3.24,25.81,44.72,,,,,5.41,1.38,1.0,11.43,7.08,1.96,2.03,66.25,67.41,39.07,0.0,52.07,,,,,,,,
2026-02-26T08:00:00Z,8.51,2.31,14.23,3.36,26.47,7.05,,,,,5.35,1.23,1.75,7.54,7.07,1.96,2.81,61.83,10.75,6.05,0.0,43.14,,,,,,,,
2026-02-26T09:00:00Z,9.09,2.22,13.08,3.47,22.58,2.36,,,,,4.87,1.0,1.43,7.84,6.99,2.13,0.0,63.77,4.97,1.3,0.0,53.11,,,,,,,,
2026-02-26T10:00:00Z,7.69,2.22,9.53,3.86,18.02,2.38,,,,,4.78,0.95,1.04,10.75,7.37,2.36,0.1,68.05,4.8,1.36,0.0,66.22,,,,,,,,
2026-02-26T11:00:00Z,6.75,1.5,5.27,2.4,11.32,1.34,,,,,3.69,0.29,0.72,14.13,5.2,0.99,0.0,79.11,2.99,0.17,0.0,83.75,,,,,,,,
2026-02-26T12:00:00Z,7.11,1.39,4.66,2.16,11.57,2.15,,,,,3.5,0.22,0.74,15.11,4.53,0.79,1.32,84.01,4.1,1.02,0.0,86.72,,,,,,,,
2026-02-26T13:00:00Z,5.77,1.29,3.39,1.98,7.51,2.7,,,,,2.82,0.05,0.97,16.31,3.81,0.47,1.69,87.71,4.59,1.36,0.0,94.21,,,,,,,,
2026-02-26T14:00:00Z,6.76,1.36,6.96,2.4,14.56,3.69,,,,,2.95,0.06,0.63,17.09,4.56,0.92,0.66,86.57,6.0,2.46,0.0,85.74,,,,,,,,
2026-02-26T15:00:00Z,6.4,1.27,2.24,2.21,11.35,1.97,,,,,2.74,0.04,0.45,18.27,4.02,0.51,0.17,92.56,3.41,0.71,0.0,92.34,,,,,,,,
2026-02-26T16:00:00Z,10.52,1.1,9.85,2.24,29.17,20.1,,,,,3.05,0.07,0.77,13.81,4.08,0.76,0.0,92.12,30.71,16.93,0.0,74.81,,,,,,,,
2026-02-26T17:00:00Z,12.03,1.09,14.8,1.76,41.7,48.36,,,,,3.9,0.26,0.83,9.13,4.45,0.63,0.0,84.57,71.82,43.69,0.0,53.49,,,,,,,,
2026-02-26T18:00:00Z,9.33,1.12,10.38,1.74,43.88,74.61,,,,,4.18,0.36,1.1,11.18,4.56,0.68,0.49,82.74,111.25,59.8,0.0,47.36,,,,,,,,
2026-02-26T19:00:00Z,6.31,0.93,8.79,1.66,34.98,25.47,,,,,3.59,0.07,0.58,14.79,4.32,0.6,0.61,83.03,39.91,22.9,0.0,58.5,,,,,,,,
2026-02-26T20:00:00Z,6.01,0.95,11.56,2.28,27.73,6.77,,,,,3.86,0.29,0.62,16.63,5.08,1.44,4.2,80.09,10.6,5.92,0.0,68.73,,,,,,,,
2026-02-26T21:00:00Z,6.39,1.59,12.28,3.11,36.88,5.24,,,,,4.75,1.09,0.44,13.86,6.3,2.29,0.2,75.88,8.08,4.57,0.0,50.85,,,,,,,,
2026-02-26T22:00:00Z,5.72,2.0,10.33,2.52,39.71,3.64,,,,,5.27,1.54,0.4,12.92,5.77,1.82,4.3,74.19,6.54,3.21,0.0,41.38,,,,,,,,
2026-02-26T23:00:00Z,5.05,2.31,9.06,3.77,33.13,3.42,,,,,5.7,1.79,0.62,12.56,7.15,2.88,0.52,69.78,6.5,2.9,0.0,45.28,,,,,,,,
2026-02-27T00:00:00Z,4.28,3.11,8.28,4.5,19.91,2.6,,,,,6.53,2.32,0.63,12.0,8.03,3.64,0.19,65.79,5.51,1.96,0.0,55.79,,,,,,,,
2026-02-27T01:00:00Z,3.88,2.47,7.2,4.06,14.7,1.89,,,,,5.7,1.77,0.58,11.36,7.57,3.02,0.21,64.76,4.63,1.14,0.0,59.51,,,,,,,,
2026-02-27T02:00:00Z,3.16,1.5,5.44,2.53,17.57,1.41,,,,,4.53,0.84,0.57,11.07,5.77,1.74,1.88,66.49,4.02,0.79,0.0,42.14,,,,,,,,
2026-02-27T03:00:00Z,3.24,0.83,6.32,1.84,16.63,1.43,,,,,3.69,0.18,0.62,12.45,4.91,1.17,1.3,62.52,4.23,0.77,0.0,32.12,,,,,,,,
2026-02-27T04:00:00Z,3.31,0.5,4.98,0.58,12.15,0.69,,,,,3.34,0.0,0.91,13.11,3.4,0.01,8.58,84.09,3.26,0.06,0.0,57.63,,,,,,,,
2026-02-27T05:00:00Z,3.59,0.5,8.88,0.96,13.94,0.7,,,,,3.51,0.0,0.64,13.56,4.03,0.37,5.82,78.05,3.31,0.05,0.0,53.71,,,,,,,,
2026-02-27T06:00:00Z,5.13,0.8,13.36,2.31,19.99,0.66,,,,,3.93,0.22,0.72,10.91,5.86,1.38,5.42,61.36,3.42,0.05,0.0,48.53,,,,,,,,
2026-02-27T07:00:00Z,4.69,0.92,38.69,3.29,26.52,0.87,,,,,4.11,0.32,0.64,9.92,7.15,1.93,4.72,29.9,3.59,0.26,0.0,34.59,,,,,,,,
2026-02-27T08:00:00Z,8.99,1.18,32.52,3.26,31.11,1.62,,,,,4.46,0.42,1.47,3.89,7.04,1.9,3.22,28.09,4.8,0.93,0.0,11.96,,,,,,,,
2026-02-27T09:00:00Z,16.53,2.13,41.49,4.41,46.99,2.15,,,,,5.52,1.29,2.74,0.0,8.75,3.07,1.06,21.09,5.57,1.39,0.0,2.02,,,,,,,,
2026-02-27T10:00:00Z,11.81,2.69,24.34,2.02,50.28,6.84,,,,,6.15,1.52,0.56,0.0,5.63,1.38,6.22,46.2,11.68,5.41,0.0,4.3,,,,,,,,
2026-02-27T11:00:00Z,8.9,1.85,16.69,2.34,54.5,36.29,,,,,4.97,1.16,0.79,0.63,5.89,1.45,0.81,49.54,53.75,31.44,0.0,9.12,,,,,,,,
2026-02-27T12:00:00Z,6.78,2.21,23.83,2.72,33.16,2.12,,,,,5.24,1.57,0.58,4.69,6.01,1.91,1.88,34.07,5.03,1.38,0.0,32.06,,,,,,,,
2026-02-27T13:00:00Z,6.32,1.8,13.08,1.31,21.93,1.06,,,,,4.73,1.22,0.56,5.87,4.29,0.7,1.91,52.3,3.58,0.34,0.0,48.05,,,,,,,,
2026-02-27T14:00:00Z,6.57,1.25,13.04,2.1,22.84,2.25,,,,,4.12,0.7,0.73,7.78,5.26,1.38,2.38,61.13,5.15,1.56,0.0,53.41,,,,,,,,
2026-02-27T15:00:00Z,6.35,2.41,11.13,3.47,18.66,2.66,,,,,5.41,1.64,0.4,8.62,6.7,2.55,4.4,65.05,5.35,1.83,0.0,61.83,,,,,,,,
2026-02-27T16:00:00Z,6.75,3.19,13.86,3.63,21.79,4.23,,,,,6.39,2.48,0.74,6.97,6.92,2.81,3.27,61.74,7.09,3.56,0.0,51.82,,,,,,,,
2026-02-27T17:00:00Z,7.12,5.95,16.95,7.98,30.19,6.13,,,,,9.58,4.89,0.49,6.82,12.37,6.87,2.52,54.46,9.51,5.47,0.0,43.69,,,,,,,,
2026-02-27T18:00:00Z,6.51,7.38,16.71,9.43,26.29,4.95,,,,,11.47,5.88,0.62,7.66,14.48,7.83,0.0,58.88,8.67,4.16,0.0,55.41,,,,,,,,
2026-02-27T19:00:00Z,6.24,8.36,17.67,11.79,28.64,7.88,,,,,12.8,6.33,0.63,5.75,17.46,9.47,0.4,56.64,12.82,6.91,0.0,43.81,,,,,,,,
2026-02-27T20:00:00Z,5.25,8.87,14.91,16.96,24.44,7.84,,,,,13.45,6.51,0.8,8.88,25.67,14.64,3.4,63.63,12.84,6.79,0.0,47.73,,,,,,,,
2026-02-27T21:00:00Z,3.54,6.55,11.19,9.53,19.55,6.4,,,,,10.68,5.22,1.11,11.05,14.71,7.26,1.57,63.33,10.78,5.44,0.0,55.9,,,,,,,,
2026-02-27T22:00:00Z,2.88,4.59,7.64,5.74,16.62,3.88,,,,,8.81,3.53,0.74,10.82,10.41,4.37,3.73,62.17,7.2,3.01,0.0,56.22,,,,,,,,
2026-02-27T23:00:00Z,3.3,5.12,10.99,6.76,20.46,5.62,,,,,9.47,4.02,1.07,9.39,11.66,5.03,3.37,54.1,9.61,4.81,0.0,49.75,,,,,,,,
2026-02-28T00:00:00Z,3.39,3.79,10.18,6.57,16.94,3.99,,,,,7.78,3.02,0.71,9.11,11.18,5.0,6.59,51.74,7.39,3.27,0.0,55.19,,,,,,,,
2026-02-28T01:00:00Z,2.77,3.28,7.8,5.7,13.94,3.01,,,,,7.06,2.67,0.79,9.57,10.04,4.66,2.07,55.02,6.46,2.44,0.0,59.23,,,,,,,,
2026-02-28T02:00:00Z,2.1,2.41,6.84,3.46,13.85,2.29,,,,,6.08,1.87,0.85,8.95,7.29,2.41,3.03,57.43,5.59,1.66,0.0,57.52,,,,,,,,
2026-02-28T03:00:00Z,2.23,4.04,7.14,3.73,16.3,2.91,,,,,7.86,3.26,0.65,7.93,7.62,2.73,2.33,57.23,6.01,2.42,0.0,57.26,,,,,,,,
2026-02-28T04:00:00Z,2.18,3.34,7.52,4.0,15.65,2.94,,,,,7.14,2.54,1.12,8.15,8.08,3.11,0.1,59.94,6.31,2.34,0.0,58.68,,,,,,,,
2026-02-28T05:00:00Z,2.13,2.31,7.01,2.99,14.62,2.26,,,,,5.79,1.64,0.8,9.89,6.86,1.92,7.39,66.69,5.41,1.49,0.0,59.85,,,,,,,,
2026-02-28T06:00:00Z,2.69,2.48,9.07,2.63,18.72,4.02,,,,,6.12,1.76,0.87,8.48,6.37,1.61,17.06,64.67,7.41,3.22,0.0,55.81,,,,,,,,
2026-02-28T07:00:00Z,2.87,2.19,14.92,3.52,47.91,164.17,,,,,5.93,1.39,0.84,6.55,7.87,2.23,3.87,56.18,242.08,115.51,14.22,15.2,,,,,,,,
2026-02-28T08:00:00Z,3.21,2.26,15.71,2.69,96.38,213.03,,,,,5.94,1.56,0.91,4.84,6.68,1.64,1.21,54.53,305.95,152.03,93.34,0.22,,,,,,,,
2026-02-28T09:00:00Z,4.22,2.42,13.32,3.15,84.55,147.39,,,,,6.03,1.69,1.18,2.79,7.19,1.97,8.13,50.29,207.47,115.25,79.22,0.18,,,,,,,,
2026-02-28T10:00:00Z,2.52,1.11,12.33,2.25,93.17,11.35,,,,,4.09,0.41,1.14,9.01,5.68,1.32,7.68,56.48,15.24,9.77,70.06,35.31,,,,,,,,
2026-02-28T11:00:00Z,3.13,1.18,8.32,1.56,19.74,1.65,,,,,3.63,0.36,0.85,10.87,4.31,0.74,9.89,66.5,3.86,0.51,0.0,62.87,,,,,,,,
2026-02-28T12:00:00Z,2.73,1.06,3.6,1.27,12.92,1.46,,,,,2.79,0.0,0.81,12.92,3.6,0.25,0.0,71.91,2.92,0.21,0.0,68.0,,,,,,,,
2026-02-28T13:00:00Z,6.16,1.54,,,11.94,1.63,,,,,3.09,0.25,1.11,7.03,,,,,2.83,0.18,0.0,68.32,,,,,,,,
2026-02-28T14:00:00Z,7.29,1.87,,,22.29,2.33,,,,,4.11,0.65,1.13,5.62,,,,,4.44,1.12,0.0,54.78,,,,,,,,
2026-02-28T15:00:00Z,5.89,1.77,,,102.08,21.9,,,,,3.94,0.55,0.77,7.2,,,,,29.21,19.71,19.72,23.96,,,,,,,,
2026-02-28T16:00:00Z,4.11,2.36,,,53.49,6.55,,,,,4.51,0.94,0.8,7.19,,,,,9.88,5.22,8.46,43.28,,,,,,,,
2026-02-28T17:00:00Z,5.99,2.1,,,22.36,2.48,,,,,4.19,0.74,0.86,6.71,,,,,4.42,1.24,0.0,51.51,,,,,,,,
2026-02-28T18:00:00Z,14.15,2.11,,,45.74,4.6,,,,,4.1,0.88,3.77,1.63,,,,,7.33,3.39,0.15,17.06,,,,,,,,
2026-02-28T19:00:00Z,16.58,2.1,,,56.35,12.66,,,,,4.6,0.99,6.42,0.0,,,,,17.4,11.59,0.0,0.0,,,,,,,,
2026-02-28T20:00:00Z,14.85,2.64,,,36.91,7.06,,,,,5.57,1.99,5.41,0.0,,,,,10.1,6.43,0.0,1.19,,,,,,,,
2026-02-28T21:00:00Z,8.73,3.26,,,51.38,8.65,,,,,6.52,2.56,2.37,0.39,,,,,12.29,7.85,0.1,0.0,,,,,,,,
2026-02-28T22:00:00Z,12.14,4.53,,,40.31,6.08,,,,,8.06,3.64,7.31,0.28,,,,,9.64,5.39,3.86,2.45,,,,,,,,
2026-02-28T23:00:00Z,4.81,3.13,,,25.77,4.26,,,,,6.19,2.2,1.5,5.34,,,,,7.43,3.73,0.0,11.62,,,,,,,,
2026-03-01T00:00:00Z,3.45,2.39,,,26.88,4.0,,,,,5.2,1.44,1.64,9.15,,,,,6.97,3.33,0.78,16.57,,,,,,,,
2026-03-01T01:00:00Z,3.67,2.45,,,25.57,3.04,,,,,5.39,1.46,0.88,10.98,,,,,6.05,2.31,0.0,19.44,,,,,,,,
2026-03-01T02:00:00Z,3.81,2.41,,,22.82,2.07,,,,,5.44,1.52,1.18,11.22,,,,,4.8,1.33,0.23,25.01,,,,,,,,
2026-03-01T03:00:00Z,4.41,1.91,,,24.85,1.89,,,,,5.3,1.01,0.86,11.86,,,,,4.97,1.09,0.27,25.85,,,,,,,,
2026-03-01T04:00:00Z,4.39,2.08,,,22.01,1.29,,,,,5.43,1.39,0.94,13.03,,,,,4.26,0.6,0.0,43.5,,,,,,,,
2026-03-01T05:00:00Z,4.43,3.33,,,18.98,2.04,,,,,7.07,2.66,0.7,13.17,,,,,5.1,1.27,0.0,49.67,,,,,,,,
2026-03-01T06:00:00Z,3.99,2.98,,,17.09,2.52,,,,,6.58,2.41,0.85,13.2,,,,,5.75,1.91,0.0,53.01,,,,,,,,
2026-03-01T07:00:00Z,3.7,1.91,,,17.5,5.97,,,,,5.26,1.32,0.74,13.77,,,,,9.87,5.11,0.0,59.43,,,,,,,,
2026-03-01T08:00:00Z,3.2,1.73,,,17.57,5.79,,,,,5.0,0.95,0.82,12.35,,,,,10.03,5.03,0.0,48.04,,,,,,,,
2026-03-01T09:00:00Z,3.63,1.33,,,15.5,4.09,,,,,4.19,0.62,1.08,12.4,,,,,7.21,3.22,0.0,51.8,,,,,,,,
2026-03-01T10:00:00Z,4.05,1.14,,,22.16,17.7,,,,,3.76,0.23,0.88,13.81,,,,,25.72,16.16,0.0,56.43,,,,,,,,
2026-03-01T11:00:00Z,3.68,1.38,,,4.19,3.85,,,,,3.3,0.2,0.71,14.42,,,,,5.17,2.25,0.0,80.51,,,,,,,,
2026-03-01T12:00:00Z,5.82,1.45,,,15.62,5.02,,,,,3.24,0.19,0.93,15.42,,,,,7.35,3.83,0.0,79.81,,,,,,,,
2026-03-01T13:00:00Z,6.77,1.44,,,23.68,4.08,,,,,3.38,0.22,0.58,14.43,,,,,6.69,3.13,0.0,70.3,,,,,,,,
2026-03-01T14:00:00Z,7.72,1.12,,,23.47,4.74,,,,,2.98,0.07,0.67,14.43,,,,,7.99,3.65,0.0,65.52,,,,,,,,
2026-03-01T15:00:00Z,3.48,1.6,,,16.02,5.14,,,,,2.79,0.01,0.56,16.14,,,,,7.9,3.82,0.0,73.19,,,,,,,,
2026-03-01T16:00:00Z,3.76,2.06,,,4.83,3.88,,,,,2.86,0.07,0.21,18.56,,,,,5.11,2.04,0.0,91.51,,,,,,,,
2026-03-01T17:00:00Z,7.04,2.14,,,19.79,10.23,,,,,3.51,0.17,0.32,18.67,,,,,15.74,8.44,0.0,73.15,,,,,,,,
2026-03-01T18:00:00Z,8.97,2.2,,,26.2,6.54,,,,,4.4,0.49,0.38,17.75,,,,,10.28,5.3,0.0,69.95,,,,,,,,
2026-03-01T19:00:00Z,6.74,1.83,,,28.5,11.07,,,,,4.04,0.42,0.33,19.7,,,,,16.73,9.78,0.0,71.06,,,,,,,,
2026-03-01T20:00:00Z,6.39,1.42,,,19.75,4.62,,,,,3.55,0.14,0.31,20.08,,,,,7.45,3.53,0.0,80.69,,,,,,,,
2026-03-01T21:00:00Z,6.36,1.27,,,17.59,1.62,,,,,3.95,0.23,0.43,18.08,,,,,3.86,0.58,0.0,79.88,,,,,,,,
2026-03-01T22:00:00Z,4.91,1.3,,,15.43,1.31,,,,,3.78,0.26,0.5,17.27,,,,,3.35,0.24,0.0,77.0,,,,,,,,
2026-03-01T23:00:00Z,3.69,1.02,,,12.12,1.08,,,,,3.32,0.1,0.48,18.11,,,,,3.01,0.05,0.0,78.24,,,,,,,,
2026-03-02T00:00:00Z,3.57,0.94,,,11.89,1.02,,,,,3.15,0.02,0.38,18.59,,,,,2.97,0.05,0.0,77.7,,,,,,,,
2026-03-02T01:00:00Z,2.55,1.34,,,6.63,1.18,,,,,3.52,0.15,0.86,19.75,,,,,3.09,0.07,0.0,84.37,,,,,,,,
2026-03-02T02:00:00Z,2.27,1.53,,,4.15,1.34,,,,,3.81,0.25,0.45,20.73,,,,,2.99,0.17,0.0,92.46,,,,,,,,
2026-03-02T03:00:00Z,3.07,1.77,,,7.21,1.46,,,,,4.03,0.47,0.57,20.2,,,,,3.2,0.2,0.0,88.32,,,,,,,,
2026-03-02T04:00:00Z,3.44,1.83,,,8.99,1.46,,,,,4.3,0.53,0.75,20.05,,,,,3.3,0.23,0.0,83.56,,,,,,,,
2026-03-02T05:00:00Z,4.08,2.06,,,13.31,1.51,,,,,4.63,0.82,0.54,19.04,,,,,3.43,0.47,0.0,75.69,,,,,,,,
2026-03-02T06:00:00Z,5.07,2.24,,,15.97,1.61,,,,,4.95,1.11,1.0,14.53,,,,,3.8,0.63,0.0,66.0,,,,,,,,
2026-03-02T07:00:00Z,5.44,2.07,,,21.55,1.54,,,,,4.75,1.01,1.04,11.82,,,,,3.7,0.59,0.0,52.57,,,,,,,,
2026-03-02T08:00:00Z,6.51,2.37,,,20.32,2.42,,,,,5.1,1.38,1.43,9.87,,,,,4.86,1.44,0.0,55.18,,,,,,,,
2026-03-02T09:00:00Z,6.46,2.92,,,20.68,3.23,,,,,5.71,1.91,1.23,9.76,,,,,5.73,2.24,0.0,54.74,,,,,,,,
2026-03-02T10:00:00Z,5.97,2.89,,,22.58,2.89,,,,,5.42,1.62,0.78,9.77,,,,,5.35,1.72,0.0,51.57,,,,,,,,
2026-03-02T11:00:00Z,6.77,2.6,51.05,4.17,36.28,2.75,,,,,5.06,1.37,0.92,8.82,7.83,2.35,5.93,284.35,5.03,1.65,0.0,39.2,,,,,,,,
