hour_utc,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough
2022-11-01T20:00:00Z,7.64,1.41,4.76,1.32,4.43,0.49,0.01,70.18,3.88,0.21,4.02,20.94
2022-11-01T21:00:00Z,8.3,1.56,4.76,1.17,4.82,0.63,0.01,67.07,3.94,0.21,3.84,20.54
2022-11-01T22:00:00Z,10.68,1.93,4.53,1.82,5.53,1.04,0.0,64.25,4.95,0.65,3.15,18.55
2022-11-01T23:00:00Z,7.79,1.63,3.65,2.01,5.21,0.62,0.02,67.42,5.38,0.73,3.1,18.41
2022-11-02T00:00:00Z,6.9,1.1,3.64,1.97,4.19,0.25,0.04,73.76,5.18,0.77,2.93,19.05
2022-11-02T01:00:00Z,6.5,1.11,2.86,1.09,4.15,0.21,0.01,70.09,3.89,0.14,2.29,19.24
2022-11-02T02:00:00Z,4.55,1.01,1.87,1.11,3.71,0.16,0.0,67.14,3.83,0.14,3.27,18.09
2022-11-02T03:00:00Z,5.33,1.31,1.76,1.29,4.12,0.41,0.0,63.49,4.03,0.16,2.76,17.12
2022-11-02T04:00:00Z,5.27,1.42,2.33,1.4,4.38,0.52,0.0,62.67,4.24,0.15,3.07,15.93
2022-11-02T05:00:00Z,4.24,1.36,2.51,1.34,4.33,0.34,0.01,61.65,4.07,0.11,3.04,15.01
2022-11-02T06:00:00Z,4.23,1.33,3.34,1.49,4.45,0.31,0.01,55.31,4.1,0.21,3.46,15.15
2022-11-02T07:00:00Z,16.6,2.05,4.83,1.62,5.46,1.2,0.06,33.62,4.32,0.19,4.07,12.97
2022-11-02T08:00:00Z,22.46,2.61,10.34,2.12,6.82,1.69,0.04,23.26,5.5,0.66,5.34,8.25
2022-11-02T09:00:00Z,12.19,2.22,9.43,2.24,5.98,0.58,0.02,46.83,5.62,0.63,5.75,9.2
2022-11-02T10:00:00Z,9.05,2.02,7.06,2.25,4.93,0.2,0.06,48.28,5.31,0.45,4.62,11.7
2022-11-02T11:00:00Z,6.27,4.67,3.2,2.71,8.96,2.27,0.08,52.69,5.58,0.49,3.48,16.85
2022-11-02T12:00:00Z,9.44,3.39,4.46,3.11,6.88,1.08,0.03,56.0,6.08,0.71,3.97,17.99
2022-11-02T13:00:00Z,9.79,2.76,3.57,3.32,6.16,0.6,0.0,59.94,6.35,0.79,3.0,21.2
2022-11-02T14:00:00Z,7.78,3.25,2.55,4.01,6.35,0.83,0.02,63.83,7.06,1.13,2.65,22.39
2022-11-02T15:00:00Z,9.2,3.53,5.35,3.96,7.35,1.1,0.03,64.16,7.49,1.34,3.1,22.89
2022-11-02T16:00:00Z,10.91,3.36,5.52,4.01,6.67,1.01,0.0,65.84,7.49,1.56,3.43,22.73
2022-11-02T17:00:00Z,17.43,2.91,9.88,3.82,6.26,0.91,0.01,70.59,7.75,1.76,3.36,21.27
2022-11-02T18:00:00Z,19.71,2.37,9.51,3.3,6.29,1.01,0.0,75.94,7.65,1.96,2.9,21.67
2022-11-02T19:00:00Z,15.71,2.13,6.42,2.6,6.23,1.12,0.0,77.74,6.62,1.64,2.64,22.22
2022-11-02T20:00:00Z,12.89,1.74,4.71,1.93,5.61,0.74,0.0,76.46,5.44,0.96,2.82,23.19
2022-11-02T21:00:00Z,5.58,1.28,2.36,1.71,4.63,0.18,0.0,76.42,4.97,0.57,3.07,23.82
2022-11-02T22:00:00Z,6.06,1.77,1.21,2.73,5.1,0.42,0.03,70.99,6.55,1.05,3.15,23.05
2022-11-02T23:00:00Z,8.76,2.0,3.38,3.62,5.8,0.65,0.01,77.24,8.02,1.74,2.47,23.39
2022-11-03T00:00:00Z,5.96,1.95,1.0,3.52,5.59,0.47,0.0,72.59,7.61,1.3,2.95,21.5
2022-11-03T01:00:00Z,2.52,2.21,0.58,3.44,5.81,0.43,0.02,66.47,7.13,0.96,2.55,21.91
2022-11-03T02:00:00Z,4.01,2.25,1.73,3.49,5.78,0.51,0.05,66.66,7.01,0.96,2.87,22.22
2022-11-03T03:00:00Z,11.67,1.88,5.91,3.37,5.59,0.46,0.0,58.32,7.19,1.16,2.56,20.91
2022-11-03T04:00:00Z,9.34,2.39,4.74,3.22,6.35,0.92,0.0,54.1,7.48,1.3,2.74,17.94
2022-11-03T05:00:00Z,9.35,1.74,4.15,2.89,5.7,0.49,0.0,49.79,7.21,1.11,3.05,16.26
2022-11-03T06:00:00Z,9.77,1.86,5.09,3.01,5.92,0.63,0.0,54.48,7.3,1.34,3.4,13.92
2022-11-03T07:00:00Z,14.25,2.26,5.79,3.44,6.86,0.86,0.0,48.43,7.93,1.81,3.82,13.18
2022-11-03T08:00:00Z,16.88,2.12,12.66,3.66,6.37,0.71,0.04,43.83,8.0,2.23,6.53,6.63
2022-11-03T09:00:00Z,15.61,2.44,17.77,3.35,6.87,0.95,0.04,42.28,7.38,1.81,8.33,1.9
2022-11-03T10:00:00Z,20.64,2.12,15.0,4.64,5.95,0.66,0.09,29.29,9.43,2.63,6.11,3.71
2022-11-03T11:00:00Z,14.43,3.37,10.31,3.83,7.32,1.61,0.04,35.2,7.62,2.31,4.36,7.71
2022-11-03T12:00:00Z,13.8,4.98,8.92,3.51,9.53,3.14,0.07,39.42,6.88,2.0,3.8,11.81
2022-11-03T13:00:00Z,13.21,3.47,7.51,4.55,6.92,1.56,0.07,44.99,7.5,2.15,4.6,12.27
2022-11-03T14:00:00Z,10.79,2.91,8.79,5.03,5.62,0.99,0.12,45.96,7.52,2.59,4.73,10.4
2022-11-03T15:00:00Z,6.94,3.1,13.45,4.59,5.23,0.87,0.13,45.95,7.09,1.97,5.13,11.21
2022-11-03T16:00:00Z,9.69,3.57,14.2,3.93,6.59,1.0,0.09,48.71,5.43,1.36,5.36,9.87
2022-11-03T17:00:00Z,22.09,3.22,29.23,4.79,6.32,1.32,0.15,36.88,7.84,3.13,11.91,0.07
2022-11-03T18:00:00Z,39.01,6.01,29.69,6.04,10.36,4.96,0.39,8.26,9.85,4.98,20.57,0.0
2022-11-03T19:00:00Z,42.02,11.27,23.95,5.81,18.97,9.65,0.67,0.86,9.38,4.93,16.48,0.0
2022-11-03T20:00:00Z,34.59,14.85,18.8,7.76,22.77,13.76,0.59,2.18,12.07,6.81,12.99,0.0
2022-11-03T21:00:00Z,27.92,13.65,17.31,18.02,20.54,12.62,0.04,6.15,25.64,16.54,10.3,0.0
2022-11-03T22:00:00Z,25.46,10.94,11.22,10.54,16.96,10.06,1.39,6.03,15.62,9.51,7.69,0.0
2022-11-03T23:00:00Z,28.2,14.23,11.29,11.57,20.43,13.18,4.08,0.0,16.86,10.41,9.95,0.0
2022-11-04T00:00:00Z,25.52,17.96,11.32,16.18,25.86,16.73,4.08,0.0,22.74,14.69,11.92,0.0
2022-11-04T01:00:00Z,30.17,20.23,10.84,18.88,29.45,18.84,5.15,0.0,26.55,17.34,10.93,0.0
2022-11-04T02:00:00Z,29.8,20.11,12.72,25.41,29.59,18.88,4.55,0.0,37.33,23.86,9.16,0.0
2022-11-04T03:00:00Z,29.53,19.48,13.47,25.49,29.12,18.24,2.14,0.0,37.71,23.88,7.74,0.0
2022-11-04T04:00:00Z,29.19,17.84,12.57,22.32,26.04,16.63,0.47,0.0,32.42,20.61,7.13,0.0
2022-11-04T05:00:00Z,26.14,14.75,11.43,17.83,21.29,13.49,0.06,0.45,25.43,16.07,5.12,0.0
2022-11-04T06:00:00Z,20.34,9.02,13.49,13.33,14.46,8.05,0.3,10.39,19.27,11.85,9.37,0.0
2022-11-04T07:00:00Z,23.98,7.18,12.53,11.29,12.77,6.4,3.15,4.33,16.92,9.83,7.3,0.0
2022-11-04T08:00:00Z,28.0,6.65,10.42,10.14,11.55,5.9,6.63,2.02,15.72,8.87,6.27,0.0
2022-11-04T09:00:00Z,23.01,7.44,10.75,11.96,12.63,6.28,2.53,9.11,18.06,10.18,6.76,0.04
2022-11-04T10:00:00Z,12.42,5.54,6.67,6.66,9.08,3.62,0.67,21.86,10.8,5.25,4.43,5.52
2022-11-04T11:00:00Z,7.38,2.91,4.91,4.4,4.39,0.7,0.16,43.25,7.28,2.74,3.66,11.64
2022-11-04T12:00:00Z,12.09,4.11,5.92,6.82,6.66,2.09,0.05,49.09,10.24,4.99,3.62,10.84
2022-11-04T13:00:00Z,9.84,3.43,1.42,4.45,5.22,1.28,0.08,52.22,5.5,1.72,3.6,17.83
2022-11-04T14:00:00Z,6.38,2.14,1.67,2.91,2.8,0.06,0.07,59.84,3.24,0.1,3.23,25.5
2022-11-04T15:00:00Z,12.75,2.09,4.37,2.98,2.96,0.1,0.19,59.19,3.34,0.18,2.72,25.65
2022-11-04T16:00:00Z,15.91,2.23,18.7,4.65,3.58,0.49,0.08,54.58,6.26,2.75,3.31,13.95
2022-11-04T17:00:00Z,14.15,2.58,25.22,4.12,4.61,1.01,0.04,58.33,6.37,2.44,5.71,5.3
2022-11-04T18:00:00Z,11.36,2.1,19.9,5.68,4.03,0.58,0.0,63.36,8.8,4.02,4.53,5.95
2022-11-04T19:00:00Z,11.61,4.6,25.98,9.08,7.91,3.2,0.0,57.9,13.73,7.58,8.62,0.33
2022-11-04T20:00:00Z,14.15,8.29,15.91,8.98,13.6,7.07,0.0,49.95,13.44,7.43,4.27,4.18
2022-11-04T21:00:00Z,11.25,5.84,11.79,10.27,9.7,4.69,0.01,52.99,15.48,8.47,3.68,7.02
2022-11-04T22:00:00Z,12.62,11.53,9.76,18.01,18.53,10.2,0.03,50.2,26.69,15.21,3.18,9.38
2022-11-04T23:00:00Z,10.93,9.67,8.46,17.95,15.54,8.18,0.0,56.73,26.57,15.14,3.51,10.56
2022-11-05T00:00:00Z,14.23,18.23,7.16,13.58,30.31,16.74,0.0,39.23,20.44,10.94,3.4,12.54
2022-11-05T01:00:00Z,19.19,23.74,7.59,18.64,38.14,22.63,0.0,23.09,27.7,15.72,3.01,10.03
2022-11-05T02:00:00Z,18.79,25.59,7.87,14.17,40.25,24.35,0.0,22.75,20.74,12.2,2.8,10.3
2022-11-05T03:00:00Z,15.97,25.95,6.75,11.43,38.55,24.28,0.0,29.38,16.96,9.98,3.28,10.51
2022-11-05T04:00:00Z,12.87,19.37,4.87,4.14,28.55,18.01,0.0,33.44,7.46,3.03,3.41,15.2
2022-11-05T05:00:00Z,10.59,11.47,4.47,4.94,16.77,10.55,0.02,47.55,8.24,3.8,2.74,14.81
2022-11-05T06:00:00Z,8.93,9.39,5.18,5.69,13.69,8.67,0.0,46.5,9.66,4.47,3.14,13.65
2022-11-05T07:00:00Z,8.58,4.76,6.06,7.84,8.9,4.05,0.0,47.24,12.26,6.71,2.96,11.31
2022-11-05T08:00:00Z,12.19,5.51,7.39,10.89,9.98,4.82,0.0,50.72,16.23,9.82,3.05,10.07
2022-11-05T09:00:00Z,13.39,7.12,7.62,13.53,11.75,6.36,0.02,45.46,18.78,12.43,3.96,7.87
2022-11-05T10:00:00Z,12.77,5.18,8.13,13.12,9.18,4.52,0.0,38.9,17.53,12.14,3.94,7.45
2022-11-05T11:00:00Z,12.62,3.5,5.82,5.37,7.08,2.54,0.03,39.45,8.98,4.56,3.89,11.07
2022-11-05T12:00:00Z,12.52,3.21,6.53,3.64,6.53,2.09,0.03,42.02,6.89,2.63,3.55,12.53
2022-11-05T13:00:00Z,11.76,5.7,6.89,3.94,9.94,4.58,0.0,51.51,7.17,2.94,3.78,13.46
2022-11-05T14:00:00Z,10.04,3.73,7.44,3.67,7.23,2.61,0.0,59.4,6.64,2.69,3.43,14.15
2022-11-05T15:00:00Z,10.82,4.82,8.44,3.8,8.97,3.64,0.0,61.47,6.87,2.91,3.63,13.57
2022-11-05T16:00:00Z,12.24,4.83,9.6,3.75,8.67,3.87,0.01,61.77,6.82,2.91,3.45,12.27
2022-11-05T17:00:00Z,12.56,2.77,8.98,4.6,6.19,1.93,0.0,60.45,7.79,3.9,3.42,13.03
2022-11-05T18:00:00Z,13.48,6.22,8.81,3.51,10.45,5.46,0.0,55.79,6.67,2.9,3.31,13.12
2022-11-05T19:00:00Z,9.72,6.82,9.51,19.84,11.35,6.04,0.0,56.54,28.6,18.45,3.58,9.48
2022-11-05T20:00:00Z,8.17,11.13,13.57,28.62,17.33,10.01,0.0,52.79,43.74,26.29,4.09,3.89
2022-11-05T21:00:00Z,11.16,22.71,15.97,45.39,35.43,21.16,0.0,44.96,64.43,40.83,5.87,0.39
2022-11-05T22:00:00Z,13.35,31.14,15.22,41.4,45.65,28.66,0.0,41.74,61.23,36.21,5.09,1.31
2022-11-05T23:00:00Z,16.1,37.8,13.9,50.09,51.92,35.32,0.0,35.03,66.54,42.59,4.72,0.25
2022-11-06T00:00:00Z,16.93,37.98,9.81,52.43,53.34,33.87,0.02,30.92,70.14,44.36,3.89,1.57
2022-11-06T01:00:00Z,13.06,32.49,5.23,31.9,46.29,28.73,0.0,33.76,48.74,28.44,2.85,7.93
2022-11-06T02:00:00Z,9.88,30.29,3.76,30.35,43.5,27.31,0.0,31.98,46.3,26.99,2.75,7.9
2022-11-06T03:00:00Z,8.35,19.94,2.99,29.36,32.15,18.25,0.0,43.93,45.43,25.13,3.07,9.8
2022-11-06T04:00:00Z,6.61,14.86,1.81,21.69,24.72,13.3,0.0,48.38,33.46,17.48,3.1,11.83
2022-11-06T05:00:00Z,6.71,16.88,2.13,17.57,26.87,15.76,0.0,41.56,27.35,13.41,2.31,14.38
2022-11-06T06:00:00Z,4.43,12.88,2.6,22.59,19.23,11.84,0.01,29.43,35.52,19.63,3.52,6.22
2022-11-06T07:00:00Z,9.27,13.9,4.48,23.68,20.74,12.86,0.0,29.71,35.37,21.91,4.06,0.43
2022-11-06T08:00:00Z,9.69,13.14,8.09,22.56,19.76,12.2,0.0,28.38,33.56,20.93,4.83,0.45
2022-11-06T09:00:00Z,13.07,13.53,6.09,20.06,19.99,12.28,0.02,38.26,29.02,17.97,3.74,7.28
2022-11-06T10:00:00Z,13.23,11.91,6.9,13.79,18.5,10.66,0.01,35.36,20.29,11.92,4.12,5.59
2022-11-06T11:00:00Z,14.84,13.72,7.28,13.76,21.64,12.1,0.01,32.68,20.48,11.59,4.67,8.66
2022-11-06T12:00:00Z,12.03,10.79,3.86,12.97,17.09,9.3,0.0,37.83,19.74,10.95,3.69,12.97
2022-11-06T13:00:00Z,7.76,6.42,3.76,10.7,11.05,4.99,0.06,35.46,16.51,8.66,3.74,13.38
2022-11-06T14:00:00Z,5.39,4.67,8.79,9.29,8.1,3.14,0.03,49.0,14.28,7.74,3.4,12.41
2022-11-06T15:00:00Z,14.1,3.65,10.96,8.3,7.34,2.62,0.05,54.88,12.86,7.37,4.1,10.54
2022-11-06T16:00:00Z,10.42,3.5,9.31,3.84,7.52,2.67,0.0,58.26,7.37,3.03,3.88,10.88
2022-11-06T17:00:00Z,9.38,3.45,7.02,3.4,7.43,2.63,0.0,58.86,6.87,2.61,3.62,13.96
2022-11-06T18:00:00Z,11.9,3.51,5.81,3.7,7.55,2.71,0.0,60.0,7.31,2.78,3.82,16.07
2022-11-06T19:00:00Z,9.93,4.32,4.82,5.67,8.55,3.51,0.0,60.73,9.79,4.73,3.82,16.21
2022-11-06T20:00:00Z,7.16,4.69,3.46,3.55,9.21,3.82,0.0,65.93,7.01,2.65,2.9,18.77
2022-11-06T21:00:00Z,7.67,5.64,3.73,2.86,10.46,4.71,0.02,64.86,6.33,1.86,3.16,18.03
2022-11-06T22:00:00Z,7.87,5.07,3.07,3.0,9.41,4.28,0.0,62.47,6.65,1.76,3.38,17.82
2022-11-06T23:00:00Z,7.16,3.16,3.0,3.13,7.59,2.23,0.01,61.84,6.82,2.02,2.84,17.3
2022-11-07T00:00:00Z,6.5,2.56,2.98,3.12,6.66,1.86,0.0,59.87,6.97,1.91,2.69,16.71
2022-11-07T01:00:00Z,6.96,3.09,3.11,3.75,7.65,2.13,0.0,58.95,7.95,2.48,3.46,15.71
2022-11-07T02:00:00Z,6.18,3.07,2.11,3.32,7.5,2.14,0.0,56.16,7.65,1.84,2.52,17.57
2022-11-07T03:00:00Z,6.27,2.57,2.14,2.88,6.97,1.52,0.0,59.44,7.05,1.35,3.08,17.37
2022-11-07T04:00:00Z,5.85,2.33,2.43,3.13,6.86,1.21,0.01,61.8,7.44,1.68,3.35,16.63
2022-11-07T05:00:00Z,7.16,1.89,3.62,3.34,6.13,0.68,0.02,64.74,7.99,2.01,2.74,16.82
2022-11-07T06:00:00Z,6.07,1.99,4.11,3.38,6.11,0.74,0.01,61.05,8.0,1.94,2.67,17.56
2022-11-07T07:00:00Z,8.61,2.12,4.5,3.74,6.56,0.87,0.01,56.62,8.35,2.0,2.64,16.55
2022-11-07T08:00:00Z,12.02,2.55,7.32,3.94,7.12,1.26,0.01,55.74,8.87,2.09,4.63,14.39
2022-11-07T09:00:00Z,13.12,2.99,8.29,3.81,7.1,1.56,0.03,56.93,8.39,2.08,4.39,14.5
2022-11-07T10:00:00Z,10.48,3.13,6.69,3.8,7.28,1.49,0.01,62.92,8.69,1.93,3.44,16.77
2022-11-07T11:00:00Z,10.01,2.95,5.89,3.71,6.92,1.46,0.02,64.42,8.16,1.93,3.27,18.25
2022-11-07T12:00:00Z,12.61,2.44,6.78,3.42,6.19,0.91,0.01,63.03,7.49,1.91,3.04,17.87
2022-11-07T13:00:00Z,10.88,2.6,6.26,3.7,6.01,1.23,0.0,61.95,7.35,2.29,3.74,17.31
2022-11-07T14:00:00Z,7.91,3.12,4.72,4.73,6.18,1.59,0.01,62.91,8.44,2.98,3.29,20.13
2022-11-07T15:00:00Z,11.75,3.6,7.62,4.98,7.46,2.13,0.01,61.2,9.15,3.13,4.11,18.72
2022-11-07T16:00:00Z,18.34,3.02,8.83,4.44,6.76,1.63,0.02,58.41,8.49,2.93,3.09,19.54
2022-11-07T17:00:00Z,18.98,3.98,8.27,5.67,8.92,2.54,0.01,59.98,10.89,3.76,3.35,19.02
2022-11-07T18:00:00Z,11.19,4.07,6.08,6.2,8.77,2.6,0.01,64.43,12.13,4.02,3.35,19.91
2022-11-07T19:00:00Z,9.02,4.29,4.22,6.1,9.0,2.67,0.0,66.16,11.81,3.61,3.34,23.1
2022-11-07T20:00:00Z,7.68,4.13,2.92,5.22,8.79,2.39,0.01,68.56,10.38,2.81,3.47,25.65
2022-11-07T21:00:00Z,9.86,3.51,4.24,4.74,7.9,1.92,0.0,69.87,9.53,2.69,2.92,24.95
2022-11-07T22:00:00Z,9.71,2.97,3.84,3.9,7.13,1.44,0.0,71.06,7.92,2.24,2.67,25.84
2022-11-07T23:00:00Z,8.44,2.81,4.13,3.42,6.65,1.43,0.0,80.18,7.51,2.07,2.07,26.61
2022-11-08T00:00:00Z,5.98,2.75,1.69,3.94,6.41,1.27,0.02,76.99,7.91,2.24,2.74,27.4
2022-11-08T01:00:00Z,3.49,2.75,0.61,3.75,5.69,1.06,0.01,79.2,7.27,2.02,2.32,28.96
2022-11-08T02:00:00Z,4.1,2.71,1.62,3.6,5.46,1.01,0.01,80.06,6.95,1.99,2.48,29.07
2022-11-08T03:00:00Z,8.47,1.63,4.11,1.62,4.73,0.54,0.0,88.53,4.49,0.7,2.61,31.07
2022-11-08T04:00:00Z,9.89,0.54,3.94,0.54,3.37,0.0,0.0,93.45,3.32,0.0,2.77,31.79
2022-11-08T05:00:00Z,8.54,0.5,2.61,0.58,3.54,0.01,0.0,83.37,3.47,0.04,2.77,30.52
2022-11-08T06:00:00Z,10.19,0.39,3.37,0.47,3.61,0.0,0.0,77.92,3.4,0.0,2.56,27.66
2022-11-08T07:00:00Z,14.29,0.42,3.84,0.64,3.78,0.04,0.0,66.77,3.78,0.05,3.28,26.22
2022-11-08T08:00:00Z,18.71,1.18,6.99,1.85,5.29,0.4,0.0,54.98,5.5,0.94,4.3,20.11
2022-11-08T09:00:00Z,19.09,1.66,7.36,3.21,5.61,0.45,0.01,53.08,7.15,2.17,4.43,18.6
2022-11-08T10:00:00Z,10.54,2.47,4.77,3.32,6.11,0.69,0.01,59.12,7.46,1.53,3.55,19.79
2022-11-08T11:00:00Z,6.11,2.86,2.27,3.43,6.51,0.72,0.06,60.15,7.45,1.18,3.54,21.38
2022-11-08T12:00:00Z,7.46,2.08,3.11,2.93,4.94,0.25,0.01,66.48,6.31,0.75,2.95,21.68
2022-11-08T13:00:00Z,3.82,2.49,1.77,2.61,5.03,0.45,0.02,68.48,4.74,0.34,3.76,24.07
2022-11-08T14:00:00Z,4.9,1.79,3.03,2.38,3.5,0.06,0.03,75.55,3.58,0.19,3.01,26.43
2022-11-08T15:00:00Z,8.2,1.97,4.54,2.38,3.73,0.11,0.01,71.76,3.37,0.12,3.84,26.86
2022-11-08T16:00:00Z,10.75,1.87,8.48,2.55,4.15,0.1,0.02,76.44,4.48,0.41,3.44,23.7
2022-11-08T17:00:00Z,12.59,1.9,11.39,2.42,4.76,0.23,0.0,77.98,4.8,0.51,3.83,21.68
2022-11-08T18:00:00Z,11.08,1.65,11.46,2.4,4.49,0.22,0.0,74.61,5.19,0.72,3.79,17.91
2022-11-08T19:00:00Z,10.98,1.87,10.71,2.38,5.09,0.18,0.0,77.05,5.42,0.73,3.31,19.05
2022-11-08T20:00:00Z,12.79,2.21,10.05,2.97,6.39,0.71,0.0,76.12,6.9,1.57,3.61,16.67
2022-11-08T21:00:00Z,13.08,2.18,6.46,2.85,6.52,0.85,0.0,66.07,6.72,1.37,2.9,17.26
2022-11-08T22:00:00Z,10.41,1.97,4.68,2.83,5.82,0.76,0.0,62.51,6.65,1.31,3.02,18.54
2022-11-08T23:00:00Z,9.91,1.89,4.23,2.51,5.61,0.69,0.0,64.27,6.12,1.02,3.06,18.32
2022-11-09T00:00:00Z,8.41,1.76,3.82,2.43,5.51,0.53,0.0,60.87,6.4,0.93,3.51,17.52
2022-11-09T01:00:00Z,8.98,1.57,3.52,2.4,5.74,0.47,0.0,62.7,6.55,0.94,3.09,17.25
2022-11-09T02:00:00Z,7.48,1.47,2.78,2.39,5.39,0.4,0.05,57.46,6.37,0.93,3.16,17.25
2022-11-09T03:00:00Z,7.53,1.53,2.52,2.27,5.3,0.52,0.0,58.91,6.07,0.8,2.75,17.53
2022-11-09T04:00:00Z,6.75,1.58,2.52,2.47,5.55,0.53,0.0,59.03,6.55,0.76,2.4,17.41
2022-11-09T05:00:00Z,6.9,1.49,2.48,2.02,5.61,0.41,0.0,57.51,6.0,0.59,3.29,16.89
2022-11-09T06:00:00Z,7.75,1.45,3.99,1.63,5.42,0.49,0.0,56.93,5.02,0.36,4.08,15.71
2022-11-09T07:00:00Z,10.01,1.26,5.56,1.42,4.88,0.34,0.01,53.09,4.4,0.33,3.59,13.95
2022-11-09T08:00:00Z,7.41,0.92,10.36,0.95,4.2,0.14,0.01,57.74,3.53,0.11,5.82,10.37
2022-11-09T09:00:00Z,10.91,0.99,13.04,2.27,4.08,0.1,0.02,54.04,5.17,1.21,6.3,6.89
2022-11-09T10:00:00Z,10.9,3.02,9.56,4.25,7.38,1.27,0.05,49.69,7.64,2.82,4.82,10.17
2022-11-09T11:00:00Z,11.08,2.73,10.22,5.31,6.19,1.17,0.02,50.8,8.9,3.79,4.42,9.37
2022-11-09T12:00:00Z,12.86,2.76,9.99,2.68,5.8,0.9,0.07,48.21,5.35,1.31,4.47,10.1
2022-11-09T13:00:00Z,14.92,2.09,6.79,2.83,4.6,0.37,0.23,45.53,4.77,0.98,3.23,14.3
2022-11-09T14:00:00Z,9.54,1.91,5.89,3.34,3.86,0.2,0.11,57.24,4.66,0.92,3.75,15.77
2022-11-09T15:00:00Z,14.01,2.85,9.96,3.11,5.45,0.82,0.13,51.76,4.68,0.87,4.47,17.47
2022-11-09T16:00:00Z,15.55,2.94,12.55,2.81,6.04,0.96,0.09,52.55,3.93,0.65,4.6,14.62
2022-11-09T17:00:00Z,21.88,3.17,21.59,3.35,6.7,1.7,0.0,48.7,6.09,1.78,5.97,6.19
2022-11-09T18:00:00Z,22.26,2.69,20.11,3.92,6.03,1.28,0.01,43.42,7.21,2.51,5.24,4.53
2022-11-09T19:00:00Z,17.6,3.73,14.54,3.71,7.47,2.56,0.0,44.72,6.74,2.43,4.17,7.93
2022-11-09T20:00:00Z,15.86,3.35,9.77,3.52,7.12,1.99,0.0,50.15,6.58,2.15,3.3,11.9
2022-11-09T21:00:00Z,14.51,3.53,7.86,3.45,7.22,2.33,0.0,46.45,6.83,2.03,3.82,13.76
2022-11-09T22:00:00Z,14.3,3.09,6.29,2.9,6.74,1.89,0.0,49.62,6.17,1.35,2.98,15.84
2022-11-09T23:00:00Z,13.05,2.85,6.75,3.15,7.01,1.78,0.0,49.22,6.63,1.73,2.89,14.57
2022-11-10T00:00:00Z,13.67,2.68,5.82,3.27,6.91,1.65,0.0,46.8,7.31,1.78,2.56,15.3
2022-11-10T01:00:00Z,12.47,2.38,4.82,3.45,6.82,1.43,0.0,54.73,7.64,2.06,2.83,15.38
2022-11-10T02:00:00Z,9.75,2.05,3.91,2.84,6.18,1.12,0.0,56.62,6.6,1.85,3.25,16.46
2022-11-10T03:00:00Z,9.25,1.98,3.6,2.87,6.21,0.94,0.0,58.12,6.65,1.77,2.88,16.8
2022-11-10T04:00:00Z,7.09,1.6,3.6,2.52,5.3,0.43,0.0,58.02,6.31,1.43,2.72,16.77
2022-11-10T05:00:00Z,7.89,1.36,3.47,2.46,4.97,0.37,0.03,63.89,6.34,1.28,2.71,17.42
2022-11-10T06:00:00Z,7.53,1.22,4.27,2.39,4.53,0.19,0.0,59.07,5.9,1.23,3.28,16.76
2022-11-10T07:00:00Z,10.64,1.39,5.49,2.4,4.67,0.29,0.04,57.75,5.83,1.08,3.4,16.73
2022-11-10T08:00:00Z,13.24,1.4,8.42,2.16,4.72,0.27,0.0,53.83,5.33,0.96,3.98,14.06
2022-11-10T09:00:00Z,13.02,1.33,9.1,2.16,4.37,0.18,0.04,54.34,5.32,0.94,4.26,13.12
2022-11-10T10:00:00Z,10.64,1.31,6.79,1.96,3.81,0.16,0.05,55.63,4.61,0.67,3.79,15.45
2022-11-10T11:00:00Z,7.44,1.33,5.14,1.67,3.32,0.12,0.02,59.13,3.99,0.33,3.29,17.95
2022-11-10T12:00:00Z,7.04,1.33,5.93,1.6,2.99,0.04,0.01,62.88,3.67,0.24,3.77,17.94
2022-11-10T13:00:00Z,8.68,1.38,6.23,1.48,3.16,0.11,0.03,65.5,3.38,0.14,2.69,19.2
2022-11-10T14:00:00Z,11.53,1.56,7.35,1.42,3.66,0.32,0.0,65.23,3.31,0.14,3.57,19.18
2022-11-10T15:00:00Z,10.01,1.5,7.59,1.97,3.55,0.18,0.01,68.19,4.15,0.63,3.08,18.75
2022-11-10T16:00:00Z,9.73,1.55,8.25,1.72,3.68,0.14,0.0,71.21,3.89,0.41,3.58,18.71
2022-11-10T17:00:00Z,11.18,1.66,8.63,2.12,4.03,0.36,0.0,71.47,4.61,0.84,3.54,19.26
2022-11-10T18:00:00Z,10.62,1.81,9.18,2.81,4.41,0.56,0.0,70.17,5.57,1.63,3.23,17.36
2022-11-10T19:00:00Z,10.35,2.64,7.13,3.7,5.46,1.28,0.01,69.75,6.67,2.61,3.41,19.45
2022-11-10T20:00:00Z,9.93,3.64,5.91,4.7,6.94,2.2,0.0,69.93,7.89,3.6,2.93,20.91
2022-11-10T21:00:00Z,9.2,3.32,5.35,5.45,6.6,2.04,0.02,71.16,9.11,4.4,2.24,21.45
