hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough
2025-05-13T07:00:00Z,6.31,5.26,19.66,6.79,,,8.43,3.42,0.43,5.15,10.76,5.18,1.59,46.24,,,,
2025-05-13T08:00:00Z,7.35,6.48,15.28,8.32,,,9.84,4.45,0.46,6.32,12.49,6.34,0.21,57.26,,,,
2025-05-13T09:00:00Z,6.5,7.24,14.03,9.03,,,10.83,4.99,0.37,9.06,13.09,6.55,0.0,61.69,,,,
2025-05-13T10:00:00Z,5.27,5.91,11.05,7.72,,,8.46,3.55,0.17,12.5,10.73,5.13,0.0,80.77,,,,
2025-05-13T11:00:00Z,2.49,4.91,6.8,7.14,,,6.32,2.4,0.17,19.51,9.05,4.35,0.0,107.69,,,,
2025-05-13T12:00:00Z,0.84,4.54,4.52,6.76,,,5.11,1.85,0.06,27.55,8.16,3.67,0.0,137.9,,,,
2025-05-13T13:00:00Z,0.14,4.18,4.97,5.57,,,4.59,1.14,0.05,33.02,6.14,2.4,0.0,158.87,,,,
2025-05-13T14:00:00Z,0.52,4.19,6.36,5.58,,,4.6,0.95,0.01,38.33,6.13,2.35,0.0,167.67,,,,
2025-05-13T15:00:00Z,2.21,4.42,5.71,5.47,,,4.86,1.08,0.0,43.96,5.99,2.13,0.0,177.72,,,,
2025-05-13T16:00:00Z,3.88,4.54,9.24,6.07,,,5.0,1.08,0.0,48.6,6.68,2.77,0.0,184.73,,,,
2025-05-13T17:00:00Z,7.48,5.61,7.23,6.63,,,6.25,2.31,0.0,48.55,7.34,3.4,0.0,185.81,,,,
2025-05-13T18:00:00Z,9.24,5.39,2.91,7.05,,,5.97,2.24,0.0,40.73,7.76,3.74,0.0,181.74,,,,
2025-05-13T19:00:00Z,10.73,5.61,5.07,7.07,,,6.18,2.63,0.02,31.91,7.87,3.82,0.0,173.41,,,,
2025-05-13T20:00:00Z,11.63,5.43,19.96,7.2,,,6.03,2.62,0.01,25.49,8.24,4.33,0.0,149.87,,,,
2025-05-13T21:00:00Z,11.75,5.82,33.77,8.38,,,6.94,3.37,0.04,21.79,10.98,6.16,0.0,121.53,,,,
2025-05-13T22:00:00Z,11.4,6.73,28.57,8.83,,,8.7,4.45,0.03,18.62,12.29,7.08,0.38,98.62,,,,
2025-05-13T23:00:00Z,13.56,7.04,32.2,11.42,,,9.94,5.13,0.09,16.08,16.3,9.43,1.12,89.09,,,,
2025-05-14T00:00:00Z,11.16,8.18,32.43,14.47,,,11.96,6.38,0.15,9.32,20.88,12.58,2.97,73.96,,,,
2025-05-14T01:00:00Z,11.48,12.52,28.0,17.59,,,18.16,9.93,0.18,4.62,26.01,15.79,4.77,54.32,,,,
2025-05-14T02:00:00Z,9.92,17.88,23.92,20.08,,,27.3,14.56,0.23,4.89,31.48,17.71,3.97,53.66,,,,
2025-05-14T03:00:00Z,7.19,18.41,17.6,21.8,,,28.53,14.56,0.28,4.02,35.01,18.17,4.19,51.33,,,,
2025-05-14T04:00:00Z,5.62,17.18,14.97,21.26,,,26.43,13.79,0.36,4.45,33.98,17.7,4.84,53.41,,,,
2025-05-14T05:00:00Z,4.96,17.55,17.23,21.67,,,27.15,14.09,0.52,4.87,34.72,18.13,6.06,49.93,,,,
2025-05-14T06:00:00Z,5.37,18.7,19.33,23.22,,,29.01,14.84,0.56,5.35,37.69,19.37,3.63,48.05,,,,
2025-05-14T07:00:00Z,4.47,16.92,16.55,22.16,,,24.88,12.58,0.58,5.72,35.89,18.21,3.49,50.85,,,,
2025-05-14T08:00:00Z,5.59,14.37,12.64,18.09,,,20.7,10.52,0.78,7.78,28.13,15.1,1.04,66.27,,,,
2025-05-14T09:00:00Z,3.81,10.51,9.66,12.84,,,14.85,8.26,0.48,11.8,18.25,10.7,0.0,78.97,,,,
2025-05-14T10:00:00Z,4.18,9.43,7.61,11.48,,,13.17,7.02,0.61,14.17,15.92,8.84,0.0,97.7,,,,
2025-05-14T11:00:00Z,3.95,9.11,7.51,8.46,,,12.35,6.62,0.35,19.71,10.92,5.82,0.0,116.22,,,,
2025-05-14T12:00:00Z,4.49,10.13,7.8,9.46,,,13.88,7.66,0.28,22.71,12.39,6.84,0.0,128.46,,,,
2025-05-14T13:00:00Z,2.78,9.79,8.4,13.4,,,13.01,6.89,0.09,27.26,18.52,10.43,0.0,142.02,,,,
2025-05-14T14:00:00Z,3.15,8.25,9.57,14.05,,,10.31,4.97,0.12,29.57,19.48,10.72,0.0,149.95,,,,
2025-05-14T15:00:00Z,7.53,10.11,12.67,17.96,,,13.31,6.28,0.0,28.9,26.38,13.74,0.0,139.83,,,,
2025-05-14T16:00:00Z,5.76,10.14,10.21,18.76,,,13.33,6.5,0.0,29.64,28.36,14.5,0.0,139.63,,,,
2025-05-14T17:00:00Z,6.75,11.27,6.43,16.75,,,15.21,7.92,0.0,33.44,24.54,13.14,0.0,149.54,,,,
2025-05-14T18:00:00Z,9.22,6.89,4.45,8.04,,,8.56,4.23,0.18,26.53,9.78,5.18,0.0,139.36,,,,
2025-05-14T19:00:00Z,8.74,4.58,2.63,5.65,,,5.31,2.14,0.02,21.64,6.22,2.61,0.0,135.57,,,,
2025-05-14T20:00:00Z,8.32,4.54,21.09,5.14,,,5.4,2.0,0.09,18.73,5.84,2.25,0.0,115.6,,,,
2025-05-14T21:00:00Z,10.46,4.09,33.71,5.09,,,5.54,1.92,0.09,15.15,6.93,2.74,0.22,89.18,,,,
2025-05-14T22:00:00Z,9.69,3.97,31.15,5.09,,,5.93,2.1,0.15,10.52,7.89,3.24,0.96,68.53,,,,
2025-05-14T23:00:00Z,8.44,3.89,27.65,5.96,,,6.29,2.09,0.34,7.44,9.45,3.88,4.22,57.24,,,,
2025-05-15T00:00:00Z,7.37,4.48,21.8,6.27,,,7.37,2.95,0.25,8.33,10.02,4.31,8.47,56.55,,,,
2025-05-15T01:00:00Z,5.99,3.91,17.65,6.04,,,6.85,2.45,0.43,8.93,9.97,4.17,6.94,61.97,,,,
2025-05-15T02:00:00Z,5.84,3.7,17.52,5.04,,,6.76,2.32,0.64,8.32,8.75,3.14,7.75,66.97,,,,
2025-05-15T03:00:00Z,6.43,3.99,16.3,5.54,,,7.42,2.65,0.47,11.15,9.32,3.55,6.25,74.8,,,,
2025-05-15T04:00:00Z,4.79,3.66,14.32,5.54,,,6.98,2.37,0.56,10.93,9.27,3.57,6.86,78.82,,,,
2025-05-15T05:00:00Z,5.54,3.96,16.1,5.68,,,7.24,2.55,0.75,9.37,9.45,3.59,6.97,74.12,,,,
2025-05-15T06:00:00Z,4.55,4.14,14.98,5.59,,,7.41,2.69,0.43,11.58,9.54,3.61,5.85,73.04,,,,
2025-05-15T07:00:00Z,4.37,4.36,14.57,5.29,,,7.54,2.67,0.51,12.58,8.56,3.51,1.97,73.25,,,,
2025-05-15T08:00:00Z,5.74,4.62,12.29,5.74,,,7.47,2.85,1.13,10.95,9.0,3.86,2.54,80.06,,,,
2025-05-15T09:00:00Z,6.44,4.84,10.98,6.49,,,7.68,3.26,1.1,10.89,9.64,4.62,1.02,84.2,,,,
2025-05-15T10:00:00Z,4.19,5.38,10.7,7.26,,,7.86,3.53,0.32,15.07,10.46,5.19,0.38,87.93,,,,
2025-05-15T11:00:00Z,5.28,6.03,12.27,7.53,,,8.65,4.12,0.3,15.5,10.75,5.45,0.17,90.62,,,,
2025-05-15T12:00:00Z,5.71,6.06,10.83,7.46,,,8.65,4.2,0.26,16.49,10.47,5.24,0.0,95.36,,,,
2025-05-15T13:00:00Z,5.62,5.62,10.97,7.32,,,7.81,3.81,0.24,17.93,10.05,5.05,0.0,99.56,,,,
2025-05-15T14:00:00Z,5.66,5.61,12.49,8.14,,,7.76,3.5,0.24,19.19,11.07,5.76,0.0,102.41,,,,
2025-05-15T15:00:00Z,6.22,6.11,12.9,8.53,,,8.61,3.97,0.29,19.26,11.78,6.01,0.0,105.09,,,,
2025-05-15T16:00:00Z,5.52,5.53,9.73,8.62,,,7.52,3.43,0.29,19.18,11.73,6.03,0.0,108.98,,,,
2025-05-15T17:00:00Z,4.63,5.58,10.37,9.59,,,7.43,3.18,0.12,20.6,13.14,7.0,0.0,109.81,,,,
2025-05-15T18:00:00Z,7.37,6.68,17.77,7.97,,,9.31,4.35,0.14,19.66,11.02,5.56,0.0,104.5,,,,
2025-05-15T19:00:00Z,8.48,6.2,18.55,8.19,,,9.25,3.93,0.19,17.22,11.89,5.94,0.01,97.67,,,,
2025-05-15T20:00:00Z,7.73,5.85,17.05,10.11,,,9.11,3.77,0.13,16.25,14.72,7.7,0.4,95.83,,,,
2025-05-15T21:00:00Z,6.66,5.75,17.62,10.72,,,8.74,3.69,0.15,16.53,15.83,7.98,1.06,90.7,,,,
2025-05-15T22:00:00Z,6.74,6.56,16.4,12.16,,,9.94,4.46,0.35,15.26,17.9,8.71,0.97,87.76,,,,
2025-05-15T23:00:00Z,6.74,7.98,17.68,11.58,,,12.26,5.58,0.4,13.24,17.27,8.08,1.56,81.61,,,,
2025-05-16T00:00:00Z,5.95,6.14,19.91,11.26,,,9.87,4.23,0.38,13.02,16.87,8.26,1.82,69.29,,,,
2025-05-16T01:00:00Z,5.09,9.57,18.42,14.32,,,14.47,6.85,0.4,12.62,21.19,11.12,6.4,62.36,,,,
2025-05-16T02:00:00Z,5.41,9.26,17.2,14.46,,,14.11,6.82,0.41,9.61,21.44,11.27,8.61,63.04,,,,
2025-05-16T03:00:00Z,5.31,8.15,17.41,12.9,,,12.68,6.1,0.77,1.38,19.33,10.1,10.37,56.62,,,,
2025-05-16T04:00:00Z,7.82,7.19,18.34,11.84,,,11.69,5.43,0.42,2.73,17.88,8.91,8.96,56.86,,,,
2025-05-16T05:00:00Z,5.83,6.72,17.78,10.81,,,11.12,5.17,0.61,3.34,16.49,8.2,6.38,55.7,,,,
2025-05-16T06:00:00Z,6.16,6.37,20.78,9.21,,,10.61,4.65,0.79,1.8,14.42,7.09,8.43,47.36,,,,
2025-05-16T07:00:00Z,7.25,7.85,28.07,8.58,,,12.64,5.6,0.59,1.47,13.7,6.26,9.35,43.06,,,,
2025-05-16T08:00:00Z,5.66,5.78,12.57,6.88,,,9.29,3.85,0.84,5.98,10.7,4.7,1.04,70.35,,,,
2025-05-16T09:00:00Z,3.32,4.64,7.76,5.99,,,7.01,2.61,0.73,12.49,8.35,3.56,0.44,85.08,,,,
2025-05-16T10:00:00Z,2.86,4.22,7.44,5.89,,,5.47,1.86,0.62,15.24,7.41,3.01,0.0,97.64,,,,
2025-05-16T11:00:00Z,3.27,4.27,12.56,6.41,,,4.91,1.6,0.32,20.5,7.71,3.29,0.0,114.1,,,,
2025-05-16T12:00:00Z,3.83,4.68,11.76,7.25,,,5.38,1.92,0.23,25.35,8.83,4.04,0.0,132.33,,,,
2025-05-16T13:00:00Z,4.46,5.31,10.9,8.24,,,6.16,2.28,0.1,29.67,10.34,4.93,0.0,147.53,,,,
2025-05-16T14:00:00Z,2.91,6.24,10.7,8.65,,,7.01,2.84,0.03,35.29,10.9,5.29,0.0,159.34,,,,
2025-05-16T15:00:00Z,5.03,6.59,8.64,8.33,,,7.66,3.13,0.0,40.61,10.14,4.93,0.0,164.37,,,,
2025-05-16T16:00:00Z,7.74,6.13,9.25,7.44,,,6.95,2.75,0.0,39.93,8.78,4.07,0.0,161.71,,,,
2025-05-16T17:00:00Z,7.29,5.63,5.89,7.1,,,6.27,2.35,0.0,39.16,8.07,3.72,0.0,161.26,,,,
2025-05-16T18:00:00Z,9.25,5.52,8.15,7.48,,,6.11,2.31,0.0,35.2,8.69,3.99,0.0,162.3,,,,
2025-05-16T19:00:00Z,13.47,6.23,14.59,8.0,,,7.88,3.2,0.0,27.75,9.64,4.5,0.0,153.65,,,,
2025-05-16T20:00:00Z,14.56,6.94,29.42,8.88,,,9.75,4.37,0.0,18.83,12.07,5.97,0.0,122.15,,,,
2025-05-16T21:00:00Z,11.21,6.72,28.59,8.66,,,9.89,4.55,0.09,14.08,12.61,6.07,1.11,96.93,,,,
2025-05-16T22:00:00Z,9.03,6.33,25.61,8.77,,,9.76,4.34,0.2,11.95,13.08,6.15,3.31,79.69,,,,
2025-05-16T23:00:00Z,7.85,7.4,18.38,11.0,,,11.09,5.05,0.32,11.91,16.35,8.19,4.33,83.22,,,,
2025-05-17T00:00:00Z,5.81,9.45,14.13,11.81,,,13.8,6.57,0.3,14.54,17.41,9.25,2.26,89.06,,,,
2025-05-17T01:00:00Z,5.28,9.8,13.48,11.05,,,14.41,6.89,0.4,14.97,16.29,8.48,3.18,92.5,,,,
2025-05-17T02:00:00Z,6.19,12.22,15.55,9.66,,,17.7,8.85,0.44,15.21,14.36,7.19,5.43,92.12,,,,
2025-05-17T03:00:00Z,5.99,8.32,14.39,12.49,,,12.52,5.94,0.32,15.23,18.5,9.42,3.28,90.59,,,,
2025-05-17T04:00:00Z,5.91,6.97,13.66,9.48,,,10.65,4.77,0.54,15.07,14.2,6.65,3.88,93.12,,,,
2025-05-17T05:00:00Z,5.43,6.3,15.39,8.78,,,9.74,4.29,0.6,14.86,13.12,6.22,4.3,89.58,,,,
2025-05-17T06:00:00Z,5.08,5.86,12.95,7.19,,,8.99,3.94,0.47,15.36,10.9,4.94,3.69,90.04,,,,
2025-05-17T07:00:00Z,5.23,6.0,12.74,6.45,,,9.15,4.41,0.44,15.2,9.79,4.4,4.93,93.55,,,,
2025-05-17T08:00:00Z,4.83,4.35,12.9,4.59,,,6.73,2.62,0.72,15.78,6.87,2.74,3.0,94.66,,,,
2025-05-17T09:00:00Z,4.6,3.7,11.44,4.97,,,5.45,2.1,0.44,16.75,7.07,3.09,1.57,96.15,,,,
2025-05-17T10:00:00Z,5.16,4.08,11.57,6.33,,,5.9,2.37,0.67,16.94,8.9,4.06,0.29,99.22,,,,
2025-05-17T11:00:00Z,5.16,4.99,12.49,6.24,,,6.91,3.21,0.52,17.19,8.59,4.14,0.51,99.84,,,,
2025-05-17T12:00:00Z,5.43,5.42,11.24,6.8,,,7.4,3.42,0.32,17.47,9.33,4.62,0.01,99.99,,,,
2025-05-17T13:00:00Z,4.42,5.4,6.99,7.83,,,6.93,3.12,0.41,19.68,10.38,5.01,0.0,107.72,,,,
2025-05-17T14:00:00Z,3.27,5.5,9.01,8.11,,,6.34,2.69,0.3,22.78,10.58,5.16,0.0,121.65,,,,
2025-05-17T15:00:00Z,1.7,5.78,7.59,7.65,,,6.41,2.59,0.16,29.29,9.48,4.61,0.0,137.78,,,,
2025-05-17T16:00:00Z,2.39,6.03,7.92,7.69,,,6.64,2.62,0.0,38.35,9.4,4.51,0.0,146.42,,,,
2025-05-17T17:00:00Z,6.01,6.0,5.75,7.44,,,6.52,2.65,0.0,43.26,8.66,4.07,0.0,153.45,,,,
2025-05-17T18:00:00Z,9.08,6.0,5.43,7.43,,,6.65,2.63,0.0,39.37,8.39,4.09,0.0,166.03,,,,
2025-05-17T19:00:00Z,14.75,5.72,6.58,7.43,,,6.49,2.61,0.0,28.38,8.35,4.06,0.0,171.79,,,,
2025-05-17T20:00:00Z,20.46,5.3,22.68,7.78,,,6.67,2.86,0.0,9.0,9.57,4.84,0.0,144.93,,,,
2025-05-17T21:00:00Z,21.29,6.14,41.77,10.58,,,8.62,4.08,0.03,0.08,14.94,8.15,0.0,101.87,,,,
2025-05-17T22:00:00Z,19.11,7.8,38.94,14.44,,,11.51,5.87,0.18,0.0,20.93,11.73,0.24,77.96,,,,
2025-05-17T23:00:00Z,13.57,8.41,25.84,15.1,,,12.45,6.44,0.38,0.0,22.11,12.69,1.04,53.73,,,,
2025-05-18T00:00:00Z,12.05,10.04,20.29,14.05,,,15.04,7.88,0.51,0.0,20.62,11.7,3.94,40.44,,,,
2025-05-18T01:00:00Z,7.15,9.71,23.18,16.66,,,14.45,7.59,0.5,0.0,24.58,14.75,4.72,37.06,,,,
2025-05-18T02:00:00Z,8.7,12.94,15.65,17.86,,,19.2,10.29,0.34,0.19,27.71,15.37,3.37,43.21,,,,
2025-05-18T03:00:00Z,5.3,13.34,13.86,18.43,,,19.35,10.33,0.63,0.11,28.81,15.6,5.83,49.39,,,,
2025-05-18T04:00:00Z,3.08,9.34,8.01,13.59,,,14.27,7.4,0.65,6.57,20.25,10.92,4.04,62.12,,,,
2025-05-18T05:00:00Z,3.15,9.77,9.67,11.52,,,14.71,7.59,0.39,8.81,17.03,9.19,7.92,74.12,,,,
2025-05-18T06:00:00Z,3.25,7.73,10.55,10.52,,,11.97,6.14,0.61,10.21,15.67,8.45,8.0,77.69,,,,
2025-05-18T07:00:00Z,2.95,6.57,9.32,9.65,,,10.04,5.16,0.74,11.84,14.3,7.32,3.2,80.7,,,,
2025-05-18T08:00:00Z,2.91,6.31,9.68,9.47,,,9.48,4.26,0.52,13.14,13.85,7.11,2.61,83.42,,,,
2025-05-18T09:00:00Z,3.22,6.75,8.17,9.07,,,9.53,4.64,0.66,14.68,12.89,6.67,0.68,90.08,,,,
2025-05-18T10:00:00Z,4.01,6.98,8.59,8.56,,,9.86,4.61,0.53,16.34,11.98,5.94,0.02,98.34,,,,
2025-05-18T11:00:00Z,3.68,7.08,8.85,7.88,,,9.64,4.57,0.25,18.74,10.76,5.06,0.0,106.89,,,,
2025-05-18T12:00:00Z,4.44,6.95,8.57,8.23,,,9.47,4.16,0.14,20.85,10.86,5.07,0.0,114.71,,,,
2025-05-18T13:00:00Z,4.25,6.77,9.81,9.81,,,8.83,3.84,0.06,24.23,13.38,6.43,0.0,126.69,,,,
2025-05-18T14:00:00Z,3.3,6.74,8.74,10.45,,,8.38,3.49,0.08,26.93,14.16,6.93,0.0,134.18,,,,
2025-05-18T15:00:00Z,5.84,8.91,10.98,13.7,,,11.71,5.37,0.02,28.38,19.39,9.62,0.0,137.97,,,,
2025-05-18T16:00:00Z,7.54,9.89,12.06,12.04,,,13.47,6.34,0.01,27.91,16.81,8.56,0.0,134.06,,,,
2025-05-18T17:00:00Z,9.07,7.99,10.23,10.62,,,10.7,4.83,0.0,26.21,14.58,7.11,0.0,131.64,,,,
2025-05-18T18:00:00Z,12.19,8.03,18.9,11.14,,,11.31,5.48,0.03,21.46,15.73,8.38,0.0,122.63,,,,
2025-05-18T19:00:00Z,8.69,7.53,15.78,10.1,,,10.81,5.41,0.0,17.76,14.25,7.64,0.0,108.54,,,,
2025-05-18T20:00:00Z,7.86,7.57,18.54,9.63,,,11.03,5.54,0.21,14.4,13.78,7.49,0.23,91.21,,,,
2025-05-18T21:00:00Z,8.0,7.17,23.03,10.34,,,10.54,5.32,0.29,11.44,15.23,8.14,2.16,70.95,,,,
2025-05-18T22:00:00Z,7.9,7.41,24.75,12.5,,,11.06,5.46,0.39,7.34,18.45,9.98,6.86,58.56,,,,
2025-05-18T23:00:00Z,9.28,9.19,21.25,13.14,,,13.57,6.92,0.6,5.48,19.42,10.58,8.56,53.42,,,,
2025-05-19T00:00:00Z,6.57,7.14,14.76,8.87,,,11.11,5.38,0.63,9.83,13.44,7.04,2.6,66.92,,,,
2025-05-19T01:00:00Z,5.93,5.93,13.33,8.02,,,9.3,4.48,0.53,9.79,12.31,6.5,7.43,70.45,,,,
2025-05-19T02:00:00Z,4.76,5.69,16.15,8.43,,,9.03,4.39,0.72,1.45,13.0,6.86,9.3,66.54,,,,
2025-05-19T03:00:00Z,5.32,5.65,14.96,8.13,,,9.21,4.47,0.83,0.0,12.64,6.56,11.54,56.75,,,,
2025-05-19T04:00:00Z,4.86,5.53,18.56,8.35,,,9.08,4.37,0.89,0.0,13.01,6.68,17.08,51.39,,,,
2025-05-19T05:00:00Z,10.39,6.38,26.05,8.87,,,10.55,5.23,1.35,0.0,13.79,6.95,9.8,30.33,,,,
2025-05-19T06:00:00Z,11.2,7.11,29.62,9.4,,,11.33,5.92,1.1,0.0,14.34,7.52,9.75,21.27,,,,
2025-05-19T07:00:00Z,3.38,6.33,16.41,8.5,,,10.01,4.87,1.18,4.38,13.09,6.57,3.01,54.45,,,,
2025-05-19T08:00:00Z,1.02,5.19,6.9,6.6,,,7.54,3.13,0.67,13.77,9.38,4.39,0.92,79.12,,,,
2025-05-19T09:00:00Z,3.71,5.89,6.01,7.07,,,8.07,3.51,0.75,15.24,9.59,4.57,0.19,94.82,,,,
2025-05-19T10:00:00Z,5.7,5.88,10.52,7.42,,,8.01,3.54,0.51,16.65,9.89,4.9,0.08,105.84,,,,
2025-05-19T11:00:00Z,4.85,5.91,7.12,7.31,,,7.74,3.37,0.34,18.96,9.05,4.37,0.0,120.8,,,,
2025-05-19T12:00:00Z,4.9,5.94,8.84,8.38,,,7.59,3.28,0.17,23.34,10.65,5.23,0.0,134.81,,,,
2025-05-19T13:00:00Z,6.95,6.0,12.3,8.56,,,7.67,3.29,0.21,23.04,11.11,5.48,0.0,137.17,,,,
2025-05-19T14:00:00Z,5.09,6.25,11.5,9.25,,,7.55,3.66,0.14,23.88,12.11,6.3,0.0,136.47,,,,
2025-05-19T15:00:00Z,6.64,6.38,9.84,9.02,,,7.73,3.48,0.1,26.14,11.66,6.06,0.0,138.66,,,,
2025-05-19T16:00:00Z,5.22,6.43,9.12,9.44,,,7.2,3.54,0.03,28.36,12.2,6.44,0.0,143.97,,,,
2025-05-19T17:00:00Z,3.63,6.61,5.41,8.81,,,7.16,3.42,0.0,33.46,10.84,5.73,0.0,154.61,,,,
2025-05-19T18:00:00Z,7.83,6.52,8.5,8.66,,,7.22,3.4,0.0,34.42,10.65,5.5,0.0,156.82,,,,
2025-05-19T19:00:00Z,13.03,7.03,16.02,8.43,,,8.78,4.36,0.0,27.37,10.38,5.41,0.0,153.26,,,,
2025-05-19T20:00:00Z,15.16,5.75,31.02,7.23,,,7.57,3.51,0.05,20.25,9.86,5.13,0.01,119.95,,,,
2025-05-19T21:00:00Z,12.88,4.83,27.65,6.56,,,6.8,3.08,0.02,12.2,9.42,4.83,0.16,91.9,,,,
2025-05-19T22:00:00Z,9.59,5.25,23.9,6.51,,,7.67,3.74,0.19,11.15,9.7,4.99,0.24,74.34,,,,
2025-05-19T23:00:00Z,9.13,5.12,22.1,6.81,,,7.91,3.62,0.05,9.3,10.63,5.23,2.13,59.3,,,,
2025-05-20T00:00:00Z,7.92,4.68,23.17,7.55,,,7.54,3.38,0.27,5.14,11.7,5.89,4.55,50.47,,,,
2025-05-20T01:00:00Z,6.5,5.16,18.94,8.18,,,8.5,3.78,0.19,4.65,12.76,6.75,4.76,47.92,,,,
2025-05-20T02:00:00Z,8.15,8.69,20.15,10.8,,,13.4,6.2,0.22,5.64,16.56,8.26,6.29,52.3,,,,
2025-05-20T03:00:00Z,6.51,10.51,16.21,13.84,,,15.98,7.34,0.28,5.0,20.63,10.38,7.36,49.23,,,,
2025-05-20T04:00:00Z,5.57,14.49,15.95,15.05,,,21.2,10.4,0.67,3.36,22.85,11.2,4.79,45.51,,,,
2025-05-20T05:00:00Z,4.64,15.52,15.12,20.29,,,22.85,11.71,0.38,4.35,32.32,16.85,5.89,45.7,,,,
2025-05-20T06:00:00Z,4.69,16.14,15.25,21.58,,,24.14,12.91,0.63,4.1,34.62,18.08,3.91,46.08,,,,
2025-05-20T07:00:00Z,5.04,15.46,12.69,17.09,,,22.06,12.04,0.65,3.11,25.22,14.62,1.98,54.96,,,,
2025-05-20T08:00:00Z,5.62,13.17,12.15,16.73,,,19.24,9.57,1.02,4.67,24.79,13.98,2.19,57.5,,,,
2025-05-20T09:00:00Z,5.16,12.68,9.16,16.43,,,18.25,9.18,0.67,6.4,24.69,12.86,0.31,69.43,,,,
2025-05-20T10:00:00Z,5.48,9.58,11.42,16.38,,,13.64,7.05,0.54,10.01,24.46,12.38,0.0,85.32,,,,
2025-05-20T11:00:00Z,4.2,8.32,7.18,14.03,,,11.53,5.63,0.33,14.13,20.05,10.21,0.0,98.43,,,,
2025-05-20T12:00:00Z,1.52,6.61,6.01,11.06,,,8.31,3.69,0.45,20.12,14.93,7.43,0.0,118.26,,,,
2025-05-20T13:00:00Z,1.36,5.98,6.04,9.25,,,6.84,2.81,0.15,26.61,11.74,5.8,0.0,141.15,,,,
2025-05-20T14:00:00Z,1.69,5.37,6.0,8.45,,,5.9,2.13,0.08,32.36,10.05,4.88,0.0,156.09,,,,
2025-05-20T15:00:00Z,3.36,4.73,6.45,7.63,,,5.2,1.46,0.0,39.41,8.5,4.15,0.0,169.95,,,,
2025-05-20T16:00:00Z,6.34,4.32,3.63,6.95,,,4.75,0.8,0.0,47.9,7.7,3.47,0.0,180.29,,,,
2025-05-20T17:00:00Z,8.4,4.53,6.53,6.19,,,4.98,0.99,0.0,51.2,6.81,2.7,0.0,188.63,,,,
2025-05-20T18:00:00Z,13.1,4.44,15.83,6.42,,,4.89,1.11,0.0,37.81,7.19,2.89,0.0,181.82,,,,
2025-05-20T19:00:00Z,19.15,4.25,20.9,6.26,,,4.67,1.26,0.0,21.29,6.96,3.07,0.0,163.22,,,,
2025-05-20T20:00:00Z,19.32,4.55,24.87,6.7,,,5.05,1.97,0.01,13.21,7.91,3.72,0.0,141.27,,,,
2025-05-20T21:00:00Z,16.24,6.74,32.61,8.91,,,8.82,4.13,0.02,16.71,11.83,6.34,0.0,131.45,,,,
2025-05-20T22:00:00Z,11.77,6.31,23.8,10.04,,,8.34,4.11,0.05,17.3,13.87,7.74,0.0,125.37,,,,
2025-05-20T23:00:00Z,10.64,4.76,21.79,7.15,,,6.21,2.8,0.03,18.21,9.49,5.03,0.0,121.77,,,,
2025-05-21T00:00:00Z,12.48,4.85,25.79,7.16,,,6.92,3.06,0.06,16.3,9.94,5.3,0.0,124.21,,,,
2025-05-21T01:00:00Z,11.26,4.62,23.33,7.01,,,7.09,3.21,0.08,12.49,10.17,5.38,0.0,111.28,,,,
2025-05-21T02:00:00Z,8.84,5.38,19.85,7.78,,,8.29,3.77,0.05,9.9,11.28,6.19,0.22,101.67,,,,
2025-05-21T03:00:00Z,8.17,6.49,18.49,9.1,,,9.72,4.6,0.27,8.95,13.14,7.22,0.04,96.91,,,,
2025-05-21T04:00:00Z,9.63,8.56,19.41,11.1,,,12.73,6.38,0.23,3.96,16.19,8.97,0.43,89.5,,,,
2025-05-21T05:00:00Z,9.58,10.35,17.87,13.74,,,15.04,7.62,0.32,3.28,20.14,10.83,0.38,84.46,,,,
2025-05-21T06:00:00Z,9.39,11.36,35.5,15.9,,,16.59,8.32,0.37,5.66,23.48,12.62,0.63,59.54,,,,
2025-05-21T07:00:00Z,8.94,11.16,36.77,16.66,,,16.15,8.22,0.21,5.1,25.27,13.67,0.18,50.64,,,,
2025-05-21T08:00:00Z,6.15,10.41,17.65,13.85,,,14.85,7.38,0.26,7.98,20.3,11.21,0.0,75.6,,,,
2025-05-21T09:00:00Z,4.55,8.56,11.41,11.14,,,12.0,5.53,0.27,13.91,15.76,8.16,0.0,94.29,,,,
2025-05-21T10:00:00Z,6.3,9.03,15.22,15.11,,,12.49,5.66,0.14,16.51,21.74,11.08,0.0,101.56,,,,
2025-05-21T11:00:00Z,4.99,8.77,9.4,12.56,,,11.77,5.37,0.13,19.75,17.62,8.97,0.0,116.7,,,,
2025-05-21T12:00:00Z,6.71,9.84,11.06,13.56,,,13.37,6.33,0.01,21.85,18.93,9.89,0.0,124.92,,,,
